Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
451,2769,2622,1-0,-,-,12,-,"12,13,14,15",12,"f4h5,h5f6,g3e4,g2g4",f6h5
450,2457,2216,1-0,6,-,9,-,"4,5,6","8,9","e1g1,g2f3,e1g1","d5c4,e8g8"
454,2205,2406,0-1,-,12,6,-,"11,12","5,6","g2g4,f1e2","e8g8,e7e5"
452,2493,2677,0-1,14,-,13,-,"8,9,10,11,11,12,12,13,14,14","9,10,11,12,13","e1g1,d1a4,e1g1,c3d5,c3d5,a2c4,a2c4,b2c3,e1g1,e1g1","c8d7,e8g8,b7b5,d5b6,e8g8"
453,2493,2651,0-1,15,-,-,-,"8,11,12,13,15","8,9,10,11","d1e2,d1e2,e1g1,d3e4,e1g1","h4h3,h3h5,f5h3,h5d1"
455,2482,2238,1-0,11,-,-,-,"10,11","11,12,12,13,13,14,15","a1b1,e1g1","f8d6,a8b8,a8b8,d7c6,d7c6,f6h4,h4h3"
458,2403,2527,0-1,4,-,8,-,4,"7,8",b5c6,"c5d4,d7d5"
457,2355,2400,0-1,10,-,5,-,"9,10","4,5","e3d4,e1g1","d7d5,c8f5"
456,2510,2387,1-0,-,-,15,-,"7,8,9,11,12,13,14,15","13,14,15,15","c4b3,c1f4,d1d3,f4b8,a2a4,d6f8,b3a4,c5d6","b5b4,f8d6,e8g8,e8g8"
461,2302,2593,0-1,-,-,11,-,-,"7,8,9,10,11",-,"h7h6,g4f2,f2c5,g4f2,d7c5"
462,2786,2651,0-1,6,-,13,-,6,"10,11,12,13",e1g1,"b7b6,b7b6,b7b6,c6c5"
459,2450,2569,0-1,4,-,12,-,4,"7,8,9,10,11,12",d2d4,"e8g8,e8g8,e8g8,e8g8,e8g8,e8g8"
463,2447,2434,1/2-1/2,5,-,5,-,5,5,d2d4,e8g8
460,2200,2504,0-1,-,-,15,-,"12,13","11,12,13,14,15","e1g1,d3f1","a7a6,a7a5,f4g2,g2f4,c6e5"
465,2449,2520,0-1,-,-,5,-,"13,14,14",5,"d1f3,e1g1,e1g1",h7h6
467,2619,2570,0-1,9,-,11,-,"5,6,7,8,9","10,11","f3d4,d2d3,d2d3,d4c6,d2d3","e4d3,e8g8"
464,2372,2442,0-1,-,-,-,-,-,"7,8,9,10,11,12",-,"d8a5,d8a5,e4c3,b4c3,a5c3,e6d5"
468,2594,2633,0-1,7,-,4,-,7,4,e1g1,d7d5
470,2368,2455,1-0,10,-,9,-,"8,9,10",9,"e1g1,e1g1,c1g5",e8g8
472,2716,2716,1/2-1/2,8,-,11,-,8,11,e3e4,d8c7
466,2408,2342,0-1,11,-,11,-,"5,6,7,8,9,10,11,11","10,11","e4d5,c4b5,e1g1,d4d3,f3d4,c1e3,e1c1,e1c1","c5d4,e8g8"
471,2500,2602,0-1,12,-,9,-,12,"7,8,9",d1c2,"b4c3,e8g8,g7g5"
475,2561,2345,1-0,6,-,6,-,6,"5,6",f3e5,"e8g8,d7d6"
474,2446,2376,1-0,-,-,10,-,"12,13,14,15",10,"f3f4,f3f4,b1d2,e5f6",b7b6
476,2545,2630,1-0,10,-,6,-,"9,10,10","5,6","f1d3,e1g1,e1g1","e6d5,c7c6"
477,2379,2534,0-1,-,8,12,-,8,"8,9,10,11,12",g2g4,"b7b5,d7b6,d7b6,c6c5,c6c5"
469,2536,2666,1-0,-,-,-,-,"6,7,8,9,10,11,12,12,13,13,14,14,15,15",-,"e4e5,h2h4,e4e5,h4h5,e6f7,h4h5,f3d2,a2a4,d4c5,d4c5,f3e5,f3e5,e5g6,e5g6",-
473,2581,2517,1-0,-,11,-,-,"9,10,11","6,7,8,9,10,11,12,13,13,14,14,15,15","f1d3,h5g5,e1c1","f6h5,g6h5,b8d7,d7f6,h7h5,h7h5,f6d7,e8c8,f6d7,d5e4,d5e4,g7e5,g7e5"
478,2537,2338,1-0,-,-,-,-,"10,11,12,13,14,15",15,"c2c3,f2f4,e1f1,e1f1,c3d4,g3e2",e8g8
481,2514,2491,0-1,5,-,6,-,5,6,e1g1,e8g8
480,2547,2470,0-1,8,-,5,-,"7,8","4,5","d4d5,c1e3","e8g8,e8g8"
484,2340,2456,1-0,7,-,4,-,7,4,f4h2,c7c5
482,2580,2610,0-1,9,-,-,6,"5,6,7,8,9","5,6","e1g1,d2d4,d4d5,e2f3,d1d4","d5d7,e7e6"
485,2522,2533,1-0,11,-,10,-,11,10,c4b3,e8g8
479,2549,2567,1-0,-,10,-,-,"6,7,8,9,9,10,10","12,13,13,14,15","d4d3,b5a4,b5a4,b5c6,b5c6,e1c1,e1c1","a8c8,a8b8,a8b8,h6g5,h6g5"
488,2509,2253,1-0,10,-,9,-,10,"6,7,8,9",e1g1,"d8e7,g4e5,c6e5,d7d6"
487,2534,2413,0-1,-,10,11,-,"8,9,10",11,"e1c1,g5h4,g1e2",e8g8
489,2367,2520,0-1,7,-,8,-,"4,5,6,7",8,"b5a4,e1g1,c2c3,c2c3",e8g8
486,2547,2231,0-1,13,-,5,-,"9,10,11,12,13,13",5,"e3e4,f2f4,e3d4,g3h4,g3h4,g3f2",b7b6
483,2585,2510,0-1,-,13,-,-,"10,11,11,12,12,13,13","5,6,7,8,9,10,11,12,13,13,14,14,15","f3e5,f3e5,f3e5,d2e4,d2e4,d4c5,d4c5","e8g8,b8d7,c7c5,a7a6,d8c7,d8c7,c5d4,e8g8,e8g8,e8g8,f6e4,f6e4,e8g8"
492,2517,2379,1-0,11,-,-,-,"10,11",-,"e1g1,a2a4",-
491,2403,2246,0-1,8,-,13,-,8,"10,11,12,13",f2f4,"h7h6,h7h6,b6b2,b2b4"
493,2544,2511,0-1,10,-,-,-,"7,8,9,10",-,"e4g5,d1e2,e2e7,b2b3",-
495,2517,2526,1-0,8,-,-,-,8,9,b2b4,f6d5
497,2393,2450,1-0,-,-,-,-,-,-,-,-
496,2538,2384,1-0,6,-,7,-,6,7,e1g1,d8e7
490,2370,2504,1-0,-,7,12,-,7,"7,8,9,10,11,12",e1c1,"b8d7,c8f5,c8g4,a7a6,d7g4,d7f5"
500,2545,2514,1-0,7,-,6,-,7,6,e1g1,e8g8
498,2574,2365,1-0,-,10,7,-,"7,8,9,10,10",7,"d2d4,d3d4,c3e4,d3d4,a2a4",b7b5
501,2315,2538,0-1,11,-,7,-,11,7,e1g1,a7a6
502,2501,2210,1-0,7,-,11,-,7,"9,10,11",c1e3,"e8g8,e8g8,e8g8"
503,2427,2429,1-0,9,-,12,-,9,"11,12",e1g1,"c7c5,d6e5"
505,2663,2745,0-1,6,-,5,-,6,5,e1g1,e8g8
494,2493,2616,0-1,15,-,-,-,"10,11,12,13,14,15,15","4,5,6,7,8,9,10,11,12,13,14,15","f4g5,g5f6,b5a3,b2a3,e2e3,e2e3,e2e3","e8g8,b8c6,e8g8,d7d5,c7a5,c6e5,a7a6,g7f6,b4c3,b8c7,b8c7,c8f5"
499,2532,2451,0-1,-,15,13,-,"10,11,12,13,14,15","5,6,7,8,9,10,11,12,13","f2f4,e3d4,d4e3,c3b5,f4d6,e1c1","f6h5,h5f6,f6d7,c7c5,b8c6,b8c6,g7d4,e5f4,g7c3"
504,2525,2331,1-0,-,9,7,-,9,7,f1c4,h7h5
508,2496,2443,0-1,7,-,6,-,7,6,e1g1,e8g8
510,2449,2505,1-0,6,-,5,-,6,5,e1g1,e8g8
509,2612,2639,1-0,-,13,-,14,"12,13",14,"e1c1,e1c1",d7c6
512,2509,2370,1-0,-,-,-,-,"5,6",-,"f3d4,d4c6",-
506,2503,2612,0-1,11,-,9,-,"5,6,7,8,9,10,11",9,"b1c3,c2c4,d2d4,a1b1,a1b1,c1b2,e1g1",e8g8
507,2344,2480,0-1,9,-,-,9,9,"7,8,9,9",a2a4,"c6e7,e8g8,h7h5,h7h5"
513,2575,2457,1-0,4,-,6,-,4,6,d2d4,d7b6
511,2203,2434,1-0,-,9,12,-,"8,9","7,8,9,10,11,12","d4f2,g1e2","b8c6,c8e6,e8g8,d8a5,e6a2,f6e4"
515,2836,2567,1-0,9,-,6,-,9,6,c1b2,e8g8
517,2708,2868,0-1,5,-,8,-,"4,5","6,7,8","e1g1,e1g1","e4c5,d7c6,c5e6"
516,2340,2442,1-0,-,8,-,-,8,"8,9,11,12,13,14,15,15",e1c1,"e8g8,f6d5,d8d4,d8d4,c8d7,c8d7,e8e7,e8e7"
520,2366,2437,1-0,6,-,6,-,6,6,a2a4,e8g8
514,2851,2626,1-0,-,-,-,-,"7,8,9,10,11,12",-,"c1d2,f4e3,f3e5,d1e2,f2g3,e4f5",-
518,2472,2298,1-0,13,-,11,-,"4,5,6,7,8,9,10,11,12,13","8,9,10,11","b5c6,a2a4,e1g1,a2a4,c1e3,a4a5,e1g1,b1d2,d2c4,e1g1","b7b6,a8b8,a7b6,e8g8"
522,2600,2708,0-1,5,-,5,-,5,5,d2d4,e8g8
523,2638,2639,1-0,8,-,9,-,"7,8",9,"e1g1,e1g1",e8g8
519,2641,2493,0-1,13,-,-,-,"11,12,13","7,8,9,10,11,12,13,14","d2b3,b3d4,a2a4","c7c5,d8b6,e8g8,a5b6,a5b6,e8g8,a5a4,c6d4"
524,2502,2555,1/2-1/2,6,-,5,-,"4,5,6",5,"b1c3,d2d3,e1g1",d7d6
521,2296,2405,0-1,-,13,8,-,"7,8,9,10,11,12,12,13,13",8,"c3c4,b1c3,f2f3,g2g4,d1d2,e1c1,e1c1,e1c1,e1c1",f6d7
526,2610,2666,1-0,-,-,10,-,-,10,-,c5c4
528,2400,2380,1-0,5,-,9,-,5,9,c2c3,h7h6
525,2602,2603,1-0,10,-,13,-,10,"12,13,13",c1e3,"a8b8,h7h5,e8g8"
529,2525,2514,0-1,12,-,9,-,"11,12",9,"e5d3,d3f4",c8f5
530,2573,2230,1-0,8,-,8,-,8,8,d1e2,e8g8
527,2668,2617,0-1,5,-,8,-,"4,5","5,6,7,8","b1c3,b1c3","d7d6,d7d6,e8g8,e8g8"
532,2648,2548,1-0,-,7,6,-,7,6,e1c1,e8g8
533,2315,2443,0-1,7,-,-,10,7,10,e1g1,g8h6
534,2432,2615,0-1,7,-,10,-,7,10,d4c5,d8c7
536,2736,2664,0-1,10,-,10,-,"7,8,9,10",10,"c4b3,c3d4,h2h3,b1c3",c8f5
531,2750,2673,0-1,13,-,-,-,"9,10,11,11,12,12,13,13",9,"b1c3,b1d2,d3b3,a1c1,d2c4,d2c4,d3b3,d3b3",h8h6
538,2293,2408,1-0,12,-,-,15,12,"13,14,15",e3e4,"e8c8,d7e5,d5c4"
537,2529,2297,1-0,-,-,-,-,"10,11,12,13,14","10,11,12,13,14,14,15","f1e2,e4d5,f1e2,f1e2,b7a5","f6d5,e6f5,b7b6,d8b8,c7c2,c7c2,f5c2"
539,2618,2330,1-0,-,12,7,-,"8,9,10,11,12,12",7,"c4b3,f2f3,e3d4,d1d3,e1c1,e1c1",e8g8
540,2548,2483,0-1,9,-,8,-,9,8,c1f4,c7c5
541,2638,2545,1-0,6,-,-,-,6,"14,15",e1g1,"h7h5,f6h5"
535,2513,2445,0-1,-,-,11,-,"8,9,10,11,12,13,14,15","8,9,10,11","d2f1,d3e4,g2g3,d1c2,e1g1,d1b3,d1b3,e1g1","e5e4,f5e6,f6e4,e6h3"
543,2210,2412,1-0,6,-,-,-,6,"11,12,13,14,15",a2a4,"e8g8,h7h5,e8g8,a5a4,d6d5"
545,2524,2360,1-0,6,-,7,-,"4,5,6",7,"b5a4,a4b3,e1g1",e8g8
546,2462,2221,1-0,8,-,9,-,"7,8",9,"e1g1,e1g1",e8g8
548,2486,2486,1-0,9,-,8,-,9,8,h2h3,b4d6
542,2430,2696,0-1,-,-,13,-,"11,12,14","8,9,10,11,11,12,12,13,13","b2b3,f4e5,d1c2","f6h5,f6h5,b6a5,a7a5,g7g5,e8c8,b6d8,b6c7,b6c7"
549,2432,2595,0-1,9,-,9,-,9,9,a2a3,a7a5
550,2580,2503,1-0,11,-,9,-,"10,11",9,"e1g1,e1g1",e8g8
547,2882,2723,1-0,8,-,-,-,"6,7,8","10,11,12,13,14","c4b3,e5d6,e1g1","b6d5,b6d5,e7e6,c5d4,c6d4"
552,2738,2534,0-1,8,-,4,-,8,4,e1g1,c7c5
553,2308,2496,1/2-1/2,-,12,-,13,"11,12,12",13,"c1f4,e1c1,e1c1",f8e7
544,2502,2500,1-0,-,11,-,-,"8,9,10,11,11","8,9,10,11,12,13,14,15","f3e5,c1g5,d1f3,c3e4,c3e4","h8f8,d8d6,e8g8,d8e7,g7h6,f6d5,f6d5,d7e5"
556,2400,2307,1-0,-,-,11,-,-,"10,11",-,"f7f5,f7f5"
555,2607,2475,1-0,9,-,9,-,"7,8,9",9,"b1a3,e4e5,e1g1",f6h5
551,2529,2696,0-1,-,-,7,-,"8,9,10,11,11,12,12,13,13,14,14,15,15",7,"c4b3,f2f3,h2h4,e3d4,e3d4,h2h4,h2h4,h4h5,h4h5,b3d5,b3d5,d4f6,d4f6",e8g8
554,2470,2265,1-0,10,-,9,-,"9,10,10","4,5,6,7,8,9","f1e2,e1g1,e1g1","e8g8,f6d5,e8g8,d8d5,d8d5,c8f5"
559,2467,2435,1-0,7,-,8,-,7,"6,7,8",e1g1,"b4d2,b4d2,e8g8"
560,2557,2400,1-0,10,-,9,-,"9,10,10",9,"c4c5,c4c5,c4c5",e6e5
557,2810,2716,0-1,-,9,-,-,9,"10,11",e1c1,"g7g6,f8e7"
558,2452,2204,1-0,8,-,8,-,"6,7,8",8,"b2c3,c1e3,d4f2",e4c2
564,2445,2365,1/2-1/2,-,-,11,-,"14,15",11,"f3e5,c3d4",e8g8
563,2435,2443,0-1,8,-,11,-,8,"10,11",e1g1,"d6e5,e8g8"
561,2445,2280,0-1,13,-,7,-,"6,7,8,9,10,11,12,13",7,"d4e2,b1c3,b1c3,e1g1,e1g1,g5e6,f4h2,e1g1",b8c6
566,2515,2456,0-1,-,-,6,-,-,"5,6",-,"e8g8,c8e6"
565,2420,2586,1-0,7,-,8,-,7,8,e1g1,h7h5
562,2551,2572,1-0,-,-,-,-,-,"10,11,12,13,14,14,15,15",-,"d4e5,e5f4,e5d5,e6e5,f6e4,f6e4,g2f3,g2f3"
568,2614,2732,0-1,5,-,7,-,5,7,c2c4,e8g8
571,2430,2236,1-0,9,-,5,-,"8,9",5,"d4d5,h2h3",d7d5
567,2670,2573,1-0,-,-,-,-,-,"7,8,9,10,11,12,13,14",-,"g4e2,g7g6,g7g6,g8e7,g8h6,c5b6,b6c7,g8e7"
570,2306,2451,1-0,8,-,9,-,"5,6,7,8",9,"e4d5,c4b3,b5a4,c2c4",h7h6
572,2655,2542,1-0,7,-,-,-,7,-,e1g1,-
575,2501,2377,1-0,4,-,-,-,4,"13,14,15",b5c6,"e8g8,d6e5,e7c8"
569,2528,2358,0-1,-,-,8,-,"9,10,11,12,13,14,15","6,7,8","h2h4,g3g4,g2h3,d3d4,c1e3,e2d4,a1c1","f6g4,a7a5,c6c5"
574,2472,2357,0-1,-,-,-,-,"7,8,9,10,11","11,12,13,14,15","c1e3,h2h4,e4d5,f2f4,c1e3","e7h4,b8c6,e8g8,h4e7,f6e5"
578,2227,2419,0-1,6,-,5,-,6,5,e1g1,d7d6
577,2527,2468,1-0,10,-,10,-,10,"9,10",d1b3,"b7b6,c8g4"
579,2455,2432,1-0,7,-,4,-,7,4,e1g1,e8g8
576,2549,2457,0-1,-,-,5,-,"7,8,9,10,11,12,13,14",5,"e1g1,e1g1,d3a6,h5g6,f3d4,f4e5,d1f3,e1g1",e8g8
573,2581,2392,0-1,9,-,-,-,"8,9","6,7,8,9,11,12,12,13,13,14,14,15,15","a2a4,f3h4","h7h6,c7c6,e8g8,g7g5,a7a5,f6g4,f6g4,h6h5,h6h5,g5c1,g5c1,h6h5,h6h5"
580,2410,2368,1-0,8,-,10,-,8,"8,9,10",g2g4,"e8g8,d8c7,d8c7"
584,2469,2519,1-0,5,-,7,-,5,7,e1g1,e8g8
583,2467,2543,0-1,7,-,-,-,7,"12,13,14,15",d1e2,"b8c6,e8d7,b6b5,e8d7"
582,2426,2541,1-0,9,-,15,-,"5,6,7,8,9",15,"e4e5,c4b5,f3d4,b5c6,e1g1",e8g8
581,2462,2494,1/2-1/2,5,-,-,13,"4,5","6,7,8,9,11,12,12,13,13","b5a4,e1g1","b7b5,d7d5,d8d5,e5d4,c8g4,d5h5,d5h5,e8c8,e8c8"
588,2510,2586,0-1,5,-,7,-,"4,5",7,"b5a4,e1g1",d7d6
586,2693,2557,0-1,10,-,-,-,10,"13,14,15",a2a4,"d8b6,e7c6,e7c6"
585,2644,2648,1-0,10,-,11,-,"5,6,7,8,9,10",11,"b5c4,c3e2,e1g1,d1b3,e2c3,d1a4",b6c7
589,2403,2520,0-1,6,-,5,-,6,5,d2d4,d7d5
590,2413,2273,1/2-1/2,6,-,10,-,6,"8,9,10",d2d4,"e7c5,e8g8,e8g8"
587,2202,2412,0-1,7,-,14,-,"6,7","6,7,8,9,10,11,12,13,13,14,14","d1d3,c3a4","g4f3,g4f3,b6d4,d7e5,d4e5,d7e5,d7c5,b4a5,b4a5,a5c7,a5c7"
591,2312,2453,0-1,-,-,-,6,"7,8,9,10",6,"c1d2,d4d5,a2a3,h3g4",e8c8
593,2554,2561,1/2-1/2,-,11,-,-,11,7,g5e3,b7c6
594,2674,2643,1-0,7,-,8,-,7,8,e1g1,c8e6
596,2314,2609,0-1,11,-,13,-,11,13,e1g1,e8g8
595,2381,2402,0-1,-,-,5,-,-,"4,5",-,"e8g8,e8g8"
597,2450,2565,0-1,7,-,8,-,7,8,e1g1,d7d5
592,2418,2313,1-0,13,-,7,-,"11,12,13","4,5,6,7","e2c3,c4d5,e1g1","e8g8,e8g8,b4a5,e8g8"
598,2372,2503,1/2-1/2,7,-,5,-,7,"4,5",d4d5,"e8g8,e8g8"
601,2263,2507,0-1,7,-,5,-,7,5,e1g1,b8c6
602,2452,2504,0-1,8,-,7,-,8,7,f3e5,d8e7
600,2548,2462,1-0,-,-,5,-,"14,15",5,"f4e5,f3e5",e8g8
603,2532,2477,1-0,11,-,11,-,11,11,c1f4,e8g8
604,2759,2811,1/2-1/2,5,-,9,-,"4,5","7,8,9","b5c6,a2a4","e8g8,g4f3,d8d6"
606,2438,2502,0-1,7,-,10,-,7,"8,9,10",e1g1,"c6b8,e8g8,e8g8"
605,2408,2372,0-1,4,-,11,-,4,"6,7,8,11",b1c3,"e5d4,a7a6,e7d5,e8g8"
607,2356,2502,0-1,8,-,4,-,8,4,h2h3,c7c5
610,2379,2545,1-0,6,-,7,-,"5,6",7,"e1g1,d2d4",d7d5
608,2403,2542,1-0,13,-,-,-,"9,10,11,12,13","14,15","d3c3,e1g1,c3g7,c1h6,c1g5","f6h6,f8g8"
611,2485,2539,0-1,-,-,-,11,-,"10,11,11",-,"e6f5,e6f5,e6f5"
609,2448,2540,0-1,-,10,5,-,"7,8,9,10",5,"e3g5,h2h3,e1c1,e1c1",c7c6
612,2333,2504,1/2-1/2,7,-,6,-,7,"5,6",e1g1,"d7d6,a7a5"
613,2311,2530,0-1,13,-,7,-,"11,12,13",7,"f3d4,f3d4,f3d2",e8g8
615,2474,2457,0-1,7,-,6,-,7,6,e1g1,c8e6
599,2416,2504,0-1,-,11,-,-,"6,7,8,8,9,9,10,10,11,11","6,7,8,9,10,13,14,15","h2h4,d1d2,h2h4,h2h4,h4h5,h4h5,h5h6,h5h6,d4d5,d4d5","d7d5,d6d5,h7h5,b6b5,g7f8,h6g7,h7h5,g5f4"
617,2570,2494,0-1,-,-,9,-,8,"7,8,9",d4c5,"d5e4,d8d1,e8g8"
614,2394,2449,0-1,11,-,11,-,"9,10,11","9,10,11","a1c1,e1g1,e1g1","c8d7,c6e5,e8g8"
618,2451,2504,1-0,13,-,12,-,"13,13","11,12","f3d4,e1g1","b4c5,d4d3"
620,2379,2514,0-1,9,-,8,-,"8,9",8,"e1g1,e1g1",e8g8
621,2804,2826,1-0,-,-,-,-,"14,15",-,"c1g5,c2c3",-
622,2345,2424,1-0,10,-,10,-,10,10,b2b4,e8g8
619,2493,2486,1-0,14,-,6,-,"12,14",6,"c4c2,e1g1",c7c5
625,2339,2449,0-1,9,-,7,-,"8,9",7,"c4d5,e1g1",d5c4
623,2564,2686,0-1,6,-,-,-,"5,6","6,8","f3e5,e1g1","e8g8,e4d2"
616,2467,2264,1-0,15,-,-,-,"6,7,8,9,10,11,12,13,14,14,15,15",15,"c2c3,h2h3,d2d4,d2d4,d2d4,e1g1,d1c2,d4c5,e3d4,e3d4,b3d1,e2d3",b4d2
624,2490,2537,0-1,-,8,-,-,8,"8,9,10,11,12,13",d2d4,"a7a5,f5g6,f5g6,c6d5,c6d5,c6d5"
627,2744,2625,1-0,10,-,-,9,"5,6,7,8,10",9,"f3e5,e5d7,e1g1,b2c3,a1b1",g7g6
628,2513,2501,1-0,8,-,13,-,8,"9,10,11,12,13",e1g1,"f5g6,d8d7,d5c3,c6d5,e8g8"
630,2537,2497,0-1,9,-,13,-,"7,8,9","12,13,13","d3e4,e4d3,d3f5","h7h6,d6e7,d6e7"
631,2593,2527,1-0,6,-,7,-,6,7,e1g1,c8e6
626,2427,2369,1/2-1/2,-,-,-,-,"7,8,9,10,11,12,13,14,15","5,6,7,8,9,10,11,12,13","f3g5,e4e5,e4e5,e4e5,e4e5,e5e6,g5f7,f7h8,e2d3","h7h5,e8g8,d8b6,d8a5,d8c7,e8g8,d6e5,d7b6,d8c7"
629,2495,2257,1-0,-,14,5,-,"10,11,12,14,14",5,"f5g6,f5g6,f3g4,e1g1,e1g1",d7d5
634,2623,2564,0-1,6,-,5,-,"5,6",5,"e1g1,e1g1",e8g8
633,2690,2735,0-1,10,-,10,-,"9,10","8,9,10","e3d4,e1g1","e8g8,e8g8,e8g8"
636,2619,2388,0-1,5,-,7,-,5,7,d2d4,d7d5
632,2620,2519,0-1,-,-,-,12,-,"6,7,8,9,10,11,12,12",-,"d5c4,b7b5,b8c6,d8d2,b8c6,c8e6,e8c8,e8c8"
635,2769,2748,1/2-1/2,-,-,4,-,"11,12,13,14,15",4,"b2b4,c4d5,e1g1,c3e4,c2e4",e8g8
638,2411,2308,1-0,-,-,9,-,15,9,d2f3,e8g8
637,2526,2377,1/2-1/2,9,-,9,-,"7,8,9",9,"c2c3,e4f6,e1g1",c6f3
639,2489,2214,1-0,7,-,5,-,7,"4,5",e1g1,"d7d5,e8g8"
640,2449,2520,0-1,7,-,6,-,"6,7",6,"f3d2,g5f6",d7d6
643,2424,2470,0-1,9,-,-,-,9,-,e1g1,-
642,2501,2617,1/2-1/2,14,-,15,-,"13,14",15,"d5e6,e1g1",e8g8
645,2414,2267,1-0,7,-,6,-,7,"5,6",h2h3,"d7d6,e8g8"
646,2585,2313,1-0,6,-,8,-,6,"7,8",d2d4,"c5d4,e8g8"
647,2282,2457,0-1,9,-,5,-,"7,8,9",5,"e1g1,c1e3,d4e5",e8g8
644,2404,2359,0-1,5,-,11,-,"4,5","6,7,8,9,10,11,11","c2c3,d2d4","h7h6,a7a6,c5a7,e8g8,g7g5,e8g8,e8g8"
641,2422,2512,1-0,-,-,-,-,"9,10,11,11,12,12,13,14,15","13,14,15,15","f1c4,g1e2,e2g3,e2g3,e1g1,e1g1,e5f6,g5e3,e1g1","g7f6,a8c8,f5g6,f5g6"
648,2500,2498,1-0,12,-,11,-,"8,9,10,11,12",11,"c1e3,d3f5,c2c3,e1g1,d1e2",a7a5
650,2522,2533,0-1,-,-,4,-,-,4,-,d7d6
