Id,WhiteElo,BlackElo,Result,WhiteSingleSwine,WhiteDoubleSwine,BlackSingleSwine,BlackDoubleSwine
12923,3103,3215,0-1,False,False,True,False
12924,3215,3103,1/2-1/2,False,False,False,False
12925,3005,3293,0-1,False,False,True,False
12926,3293,3005,1-0,True,False,True,False
12927,3292,3251,1-0,False,False,False,False
12928,3251,3292,1/2-1/2,False,False,False,False
12929,3161,3242,1-0,True,False,True,False
12930,3242,3161,1/2-1/2,False,False,False,False
12931,3230,3313,1/2-1/2,True,False,False,False
12932,3313,3230,1-0,True,False,False,False
12933,3212,3354,1/2-1/2,False,False,True,False
12934,3354,3212,1/2-1/2,True,False,True,False
12935,3000,3265,1/2-1/2,True,False,False,False
12937,3263,3311,1/2-1/2,False,False,True,False
12936,3265,3000,1-0,True,False,True,False
12938,3311,3263,0-1,True,False,True,False
12939,3367,3223,1-0,True,False,False,False
12940,3223,3367,1/2-1/2,False,False,True,False
12941,3361,3269,1-0,True,False,True,False
12943,3304,3135,1/2-1/2,False,False,False,False
12942,3269,3361,1/2-1/2,False,False,True,False
12944,3135,3304,1/2-1/2,True,False,True,False
12945,3328,3407,1/2-1/2,True,False,False,False
12946,3407,3328,1/2-1/2,True,False,True,False
12947,3370,3370,1/2-1/2,False,False,False,False
12948,3370,3370,1/2-1/2,True,False,False,False
12949,3477,3452,1/2-1/2,True,False,True,False
12950,3452,3477,1/2-1/2,True,False,True,False
12951,3515,3364,1/2-1/2,False,False,False,False
12952,3364,3515,1/2-1/2,False,False,False,False
12953,3413,3426,1/2-1/2,False,False,False,False
12954,3426,3413,1/2-1/2,True,False,False,False
12955,3464,3604,1/2-1/2,True,False,False,False
12957,3465,3549,1/2-1/2,False,False,True,False
12956,3604,3464,1-0,False,False,False,False
12958,3549,3465,1-0,True,False,True,False
12959,3520,3586,1/2-1/2,True,False,True,False
12960,3586,3520,1-0,False,False,True,False
12961,3103,3251,1/2-1/2,False,False,False,False
12962,3251,3103,1-0,True,False,True,False
12963,3005,3242,0-1,True,False,True,False
12964,3242,3005,1-0,True,False,True,False
12965,3230,3292,1/2-1/2,True,False,True,False
12966,3292,3230,1-0,False,False,False,False
12967,3215,3000,1/2-1/2,False,False,False,False
12968,3000,3215,1/2-1/2,True,False,False,False
12969,3212,3293,1/2-1/2,False,False,False,False
12970,3293,3212,1-0,True,False,False,False
12971,3161,3354,1/2-1/2,True,False,False,False
12972,3354,3161,1-0,True,False,True,False
12973,3311,3269,1-0,True,False,True,False
12974,3269,3311,1-0,True,False,False,False
12975,3223,3263,1/2-1/2,False,False,True,False
12976,3263,3223,1-0,True,False,False,False
12978,3304,3313,1/2-1/2,False,False,True,False
12977,3313,3304,1-0,True,True,True,False
12979,3328,3265,1-0,False,False,False,False
12980,3265,3328,0-1,True,False,True,False
12981,3135,3367,1-0,False,False,False,False
12982,3367,3135,1/2-1/2,False,False,False,False
12983,3361,3407,1-0,False,False,True,False
12984,3407,3361,1-0,False,False,False,False
12985,3370,3477,1/2-1/2,True,False,False,False
12986,3477,3370,1/2-1/2,True,False,False,False
12987,3370,3452,0-1,False,False,False,False
12989,3515,3465,1-0,False,False,False,False
12988,3452,3370,1-0,True,False,False,False
12990,3465,3515,1/2-1/2,True,False,True,False
12991,3364,3464,1/2-1/2,False,False,False,False
12992,3464,3364,1/2-1/2,True,False,False,False
12993,3413,3604,1/2-1/2,True,False,False,False
12994,3604,3413,1-0,False,False,True,False
12995,3520,3549,1/2-1/2,False,False,True,False
12996,3549,3520,1/2-1/2,False,False,False,False
12997,3426,3586,1/2-1/2,False,False,True,False
12998,3586,3426,1-0,True,False,False,False
12999,3103,3230,1/2-1/2,False,False,False,False
13000,3230,3103,1-0,True,False,False,False
13001,3005,3212,1/2-1/2,False,False,True,False
13002,3212,3005,1-0,True,False,True,False
13003,3251,3215,1-0,False,False,True,False
13004,3215,3251,1-0,True,False,False,False
13005,3161,3000,1/2-1/2,True,False,True,False
13006,3000,3161,1-0,False,False,True,False
13007,3223,3265,1/2-1/2,False,False,True,False
13008,3265,3223,1-0,True,False,False,False
13010,3311,3242,1-0,False,False,False,False
13009,3242,3311,0-1,False,False,True,False
13011,3292,3269,1/2-1/2,True,False,False,False
13012,3269,3292,1-0,False,False,False,False
13013,3304,3293,1/2-1/2,True,False,False,False
13014,3293,3304,0-1,True,False,True,False
13015,3370,3354,1/2-1/2,False,False,False,False
13016,3354,3370,0-1,True,False,True,False
13017,3367,3313,1-0,True,False,False,False
13018,3313,3367,1/2-1/2,False,False,False,False
13020,3407,3465,1/2-1/2,True,False,False,False
13021,3361,3413,1-0,True,False,False,False
13019,3465,3407,1-0,True,False,True,False
13022,3413,3361,1-0,True,False,False,False
13023,3370,3426,0-1,False,False,False,False
13024,3426,3370,1/2-1/2,True,False,False,False
13025,3263,3477,1/2-1/2,True,False,True,False
13026,3477,3263,1-0,False,False,False,False
13027,3135,3364,1/2-1/2,True,False,True,False
13028,3364,3135,1/2-1/2,False,False,True,False
13029,3464,3520,1/2-1/2,True,False,True,False
13031,3328,3549,1/2-1/2,False,False,False,False
13030,3520,3464,1/2-1/2,False,False,False,False
13032,3549,3328,1-0,False,False,False,False
13033,3515,3604,1/2-1/2,True,False,False,False
13034,3604,3515,1/2-1/2,False,False,False,False
13035,3452,3586,1/2-1/2,False,False,False,False
13036,3586,3452,1/2-1/2,False,False,True,False
13037,3005,3230,0-1,False,False,False,False
13039,3103,3223,0-1,True,False,True,False
13040,3223,3103,1-0,False,False,True,False
13038,3230,3005,1-0,False,False,False,False
13041,3242,3251,1/2-1/2,True,False,False,False
13042,3251,3242,1-0,True,False,True,False
13043,3161,3292,1/2-1/2,True,False,True,False
13044,3292,3161,1-0,False,False,False,False
13045,3215,3212,1-0,False,False,False,False
13046,3212,3215,1-0,False,False,False,False
13047,3293,3000,1/2-1/2,False,False,True,False
13048,3000,3293,1-0,True,False,True,False
13049,3354,3265,1/2-1/2,True,False,False,False
13051,3313,3370,1-0,True,False,True,False
13050,3265,3354,1/2-1/2,False,False,True,False
13052,3370,3313,1/2-1/2,False,False,False,False
13053,3407,3263,1/2-1/2,False,False,True,False
13056,3304,3269,1/2-1/2,False,False,False,False
13055,3269,3304,1/2-1/2,False,False,True,False
13054,3263,3407,0-1,False,False,True,False
13057,3370,3367,1-0,False,False,False,False
13058,3367,3370,1/2-1/2,True,False,True,False
13059,3311,3361,1/2-1/2,True,False,True,False
13060,3361,3311,1-0,True,False,False,False
13061,3413,3135,1/2-1/2,True,False,False,False
13062,3135,3413,1/2-1/2,False,False,False,False
13063,3328,3364,1/2-1/2,False,False,True,False
13064,3364,3328,1/2-1/2,False,False,False,False
13065,3465,3464,1/2-1/2,False,False,False,False
13066,3464,3465,1/2-1/2,False,False,False,False
13067,3477,3520,1/2-1/2,True,False,True,False
13068,3520,3477,1/2-1/2,True,False,True,False
13069,3426,3604,1/2-1/2,True,False,False,False
13070,3604,3426,1-0,True,False,False,False
13071,3452,3549,1/2-1/2,True,False,False,False
13072,3549,3452,1-0,True,False,False,False
13073,3515,3586,1/2-1/2,False,False,False,False
13074,3586,3515,1-0,False,False,True,False
13075,3005,3215,0-1,True,False,True,False
13076,3215,3005,1-0,False,False,False,False
13077,3242,3293,0-1,True,False,True,False
13078,3293,3242,1/2-1/2,False,False,True,False
13079,3103,3212,1/2-1/2,False,False,False,False
13080,3212,3103,1/2-1/2,False,False,False,False
13081,3161,3251,1/2-1/2,False,False,False,False
13082,3251,3161,1/2-1/2,False,False,False,False
13083,3354,3230,1/2-1/2,True,False,True,False
13084,3230,3354,1/2-1/2,True,False,True,False
13085,3292,3223,1-0,False,False,True,False
13086,3223,3292,0-1,True,False,False,False
13087,3263,3265,1/2-1/2,False,False,True,False
13088,3265,3263,1/2-1/2,False,False,False,False
13089,3370,3311,1-0,False,False,False,False
13090,3311,3370,1/2-1/2,False,False,True,False
13091,3367,3269,1/2-1/2,False,False,True,False
13092,3269,3367,1/2-1/2,False,False,False,False
13093,3313,3407,1/2-1/2,True,True,False,False
13094,3407,3313,1-0,True,False,True,False
13095,3413,3328,1/2-1/2,False,False,False,False
13096,3328,3413,1-0,False,False,False,False
13097,3370,3515,1/2-1/2,True,False,False,False
13098,3515,3370,1-0,False,False,True,False
13099,3426,3465,1/2-1/2,False,False,True,False
13100,3465,3426,1-0,True,False,True,False
13101,3361,3464,0-1,True,False,True,False
13102,3464,3361,1-0,True,True,False,False
13103,3452,3604,1/2-1/2,False,False,True,False
13104,3604,3452,1-0,True,False,True,False
13105,3364,3549,1/2-1/2,False,False,False,False
13106,3549,3364,1-0,True,False,False,False
13107,3477,3586,1/2-1/2,True,False,True,False
13108,3586,3477,1/2-1/2,True,False,False,False
13109,3005,3223,1/2-1/2,False,False,False,False
13110,3223,3005,1-0,False,False,False,False
13111,3161,3212,1/2-1/2,True,True,True,False
13113,3242,3354,1/2-1/2,True,False,True,False
13114,3354,3242,1-0,True,False,False,False
13112,3212,3161,1/2-1/2,True,False,True,False
13116,3311,3103,1-0,True,False,False,False
13115,3103,3311,0-1,False,False,True,False
13117,3251,3000,1-0,True,False,False,False
13118,3000,3251,1/2-1/2,False,False,False,False
13119,3293,3230,1/2-1/2,True,False,True,False
13120,3230,3293,1-0,True,False,True,False
13121,3215,3265,1/2-1/2,True,False,False,False
13122,3265,3215,1-0,True,False,True,False
13123,3263,3313,1/2-1/2,False,False,False,False
13124,3313,3263,1-0,False,False,True,True
13125,3361,3370,1/2-1/2,True,False,False,False
13126,3370,3361,1/2-1/2,False,False,True,False
13127,3367,3413,1/2-1/2,False,False,False,False
13128,3413,3367,1-0,True,False,True,False
13129,3269,3426,1/2-1/2,True,False,True,False
13130,3426,3269,1-0,False,False,True,False
13132,3135,3370,1/2-1/2,True,False,False,False
13131,3370,3135,1/2-1/2,True,False,True,False
13133,3292,3364,1/2-1/2,True,False,True,False
13134,3364,3292,1/2-1/2,True,False,True,False
13135,3304,3452,1/2-1/2,False,False,False,False
13136,3452,3304,1-0,True,False,True,False
13137,3328,3520,1/2-1/2,True,False,False,False
13138,3520,3328,1/2-1/2,False,False,False,False
13139,3477,3464,1/2-1/2,False,False,False,False
13140,3464,3477,1/2-1/2,False,False,False,False
13141,3407,3586,1/2-1/2,False,False,True,False
13142,3586,3407,1-0,False,False,True,False
13143,3465,3604,1/2-1/2,False,False,False,False
13144,3604,3465,1-0,False,False,True,False
13145,3515,3549,1/2-1/2,False,False,False,False
13146,3549,3515,1-0,False,False,True,False
13147,3251,3292,1/2-1/2,False,False,False,False
13148,3601,3601,1/2-1/2,False,False,False,False
13149,3601,3601,1/2-1/2,False,False,False,False
13150,3601,3601,1/2-1/2,True,False,False,False
13151,3601,3601,1/2-1/2,True,False,False,False
13152,3601,3601,1/2-1/2,False,False,False,False
13153,3601,3601,1/2-1/2,True,False,True,False
13154,3601,3601,1/2-1/2,False,False,True,False
13155,3601,3601,1/2-1/2,True,False,False,False
13156,3601,3601,1/2-1/2,True,False,True,True
13157,3601,3601,1/2-1/2,False,False,True,False
13158,3601,3601,1/2-1/2,False,False,False,False
13159,3601,3601,1/2-1/2,False,False,False,False
13160,3601,3601,1/2-1/2,True,False,False,False
13161,3601,3601,1/2-1/2,False,False,False,False
13162,3601,3601,0-1,False,False,True,False
13163,3601,3601,1/2-1/2,True,False,True,False
13164,3601,3601,1/2-1/2,False,False,False,False
13165,3601,3601,1/2-1/2,False,False,False,False
13166,3601,3601,1/2-1/2,False,False,False,False
13167,3601,3601,1/2-1/2,True,False,True,False
13168,3601,3601,1/2-1/2,False,False,False,False
13170,3601,3601,1/2-1/2,True,False,False,False
13171,3601,3601,1/2-1/2,False,False,False,False
13172,3601,3601,1/2-1/2,True,False,True,False
13169,3601,3601,1-0,False,False,False,False
13173,3601,3601,1/2-1/2,False,False,False,False
13174,3601,3601,1/2-1/2,True,False,True,False
13175,3601,3601,1/2-1/2,True,False,False,False
13176,3601,3601,1/2-1/2,False,False,False,False
13177,3601,3601,1/2-1/2,False,False,True,False
13178,3601,3601,1-0,True,False,False,False
13179,3601,3601,1/2-1/2,False,False,False,False
13180,3601,3601,1-0,True,False,False,False
13181,3601,3601,1/2-1/2,True,False,True,True
13183,3601,3601,1/2-1/2,False,False,False,False
13182,3601,3601,1/2-1/2,True,False,False,False
13185,3601,3601,1/2-1/2,False,False,False,False
13184,3601,3601,1/2-1/2,False,False,False,False
13186,3601,3601,1-0,True,False,True,False
13187,3601,3601,1/2-1/2,False,False,False,False
13188,3601,3601,1/2-1/2,False,False,False,False
13189,3601,3601,1/2-1/2,True,False,True,False
13190,3601,3601,1/2-1/2,True,False,True,False
13191,3601,3601,1/2-1/2,False,False,True,False
13192,3601,3601,1/2-1/2,False,False,False,False
13193,3601,3601,1/2-1/2,True,False,True,False
13194,3601,3601,1/2-1/2,True,False,True,False
13196,3601,3601,1/2-1/2,False,False,False,False
13195,3601,3601,1-0,True,False,False,False
13197,3601,3601,1/2-1/2,True,False,False,False
13198,3601,3601,1-0,True,False,False,False
13199,3601,3601,1/2-1/2,True,False,False,False
13200,3601,3601,1/2-1/2,False,False,False,False
13201,3601,3601,1/2-1/2,True,False,False,False
13202,3601,3601,1-0,False,False,True,False
13203,3601,3601,1/2-1/2,False,False,False,False
13204,3601,3601,1/2-1/2,True,False,True,False
13205,3601,3601,1/2-1/2,False,False,True,False
13206,3601,3601,1/2-1/2,False,False,False,False
13207,3601,3601,1/2-1/2,False,False,False,False
13208,3601,3601,1/2-1/2,True,False,False,False
13209,3601,3601,1/2-1/2,True,False,True,False
13210,3601,3601,1/2-1/2,False,False,True,False
13211,3601,3601,1/2-1/2,True,True,True,False
13212,3601,3601,1-0,True,False,False,False
13213,3601,3601,1/2-1/2,True,False,False,False
13214,3601,3601,1-0,False,False,False,False
13215,3601,3601,1/2-1/2,True,False,True,False
13216,3601,3601,1/2-1/2,False,False,False,False
13217,3601,3601,1/2-1/2,True,False,True,False
13218,3601,3601,1/2-1/2,False,False,False,False
13219,3601,3601,1-0,True,False,False,False
13220,3601,3601,1/2-1/2,False,False,True,False
13221,3601,3601,1/2-1/2,True,False,True,False
13222,3601,3601,1/2-1/2,False,False,True,False
13223,3601,3601,1/2-1/2,False,False,False,False
13224,3601,3601,1/2-1/2,False,False,False,False
13225,3601,3601,1/2-1/2,False,False,False,False
13226,3601,3601,1/2-1/2,True,False,True,False
13227,3601,3601,1/2-1/2,False,False,False,False
13228,3601,3601,1/2-1/2,False,False,False,False
13229,3601,3601,1/2-1/2,False,False,False,False
13230,3601,3601,1/2-1/2,False,False,False,False
13231,3601,3601,1/2-1/2,True,False,True,False
13232,3601,3601,1/2-1/2,False,False,False,False
13233,3601,3601,1/2-1/2,True,False,True,False
13234,3601,3601,1/2-1/2,True,False,True,False
13235,3601,3601,1/2-1/2,True,False,True,False
13236,3601,3601,1/2-1/2,False,False,False,False
13237,3601,3601,1-0,False,False,True,False
13238,3601,3601,1/2-1/2,False,False,False,False
13239,3601,3601,1/2-1/2,False,False,False,False
13240,3601,3601,1/2-1/2,False,False,False,False
13241,3601,3601,1/2-1/2,True,False,False,False
13242,3601,3601,1/2-1/2,True,False,True,False
13243,3601,3601,1/2-1/2,False,False,True,False
13244,3601,3601,1/2-1/2,True,False,True,False
13245,3601,3601,1/2-1/2,False,False,False,False
13246,3601,3601,1/2-1/2,False,False,True,False
13247,3601,3601,1/2-1/2,False,False,True,False
13248,3601,3601,1/2-1/2,False,False,False,False
13249,3601,3601,1/2-1/2,False,False,False,False
13250,3601,3601,1/2-1/2,True,False,False,False
13251,3601,3601,1/2-1/2,True,False,True,False
13252,3601,3601,1/2-1/2,False,False,False,False
13253,3601,3601,1/2-1/2,True,False,True,False
13254,3601,3601,1/2-1/2,False,False,False,False
13255,3601,3601,1/2-1/2,True,False,False,False
13256,3601,3601,1/2-1/2,False,False,False,False
13257,3601,3601,1/2-1/2,True,False,True,False
13258,3601,3601,1/2-1/2,False,False,True,False
13259,3601,3601,1/2-1/2,False,False,False,False
13260,3601,3601,1-0,False,False,False,False
13261,3601,3601,1/2-1/2,True,False,False,False
13262,3601,3601,1/2-1/2,False,False,False,False
13263,3601,3601,1/2-1/2,False,False,False,False
13264,3601,3601,1-0,True,False,True,False
13265,3601,3601,1/2-1/2,False,False,False,False
13266,3601,3601,1/2-1/2,True,False,False,False
13268,3601,3601,1/2-1/2,False,False,True,False
13267,3601,3601,1/2-1/2,True,False,False,False
13269,3601,3601,1/2-1/2,True,False,True,False
13270,3601,3601,1/2-1/2,False,False,False,False
13271,3601,3601,1/2-1/2,False,False,False,False
13272,3601,3601,1/2-1/2,True,False,False,False
13273,3601,3601,1/2-1/2,False,False,False,False
13274,3601,3601,1/2-1/2,True,False,True,True
13275,3601,3601,1/2-1/2,True,False,True,False
13276,3601,3601,1-0,False,False,True,False
13277,3601,3601,1/2-1/2,False,False,False,False
13278,3601,3601,1/2-1/2,True,False,True,False
13279,3601,3601,1/2-1/2,True,False,True,False
13280,3601,3601,1/2-1/2,True,False,True,False
13281,3601,3601,1/2-1/2,False,False,False,False
13282,3601,3601,0-1,False,False,True,False
13283,3601,3601,1/2-1/2,False,False,True,False
13284,3601,3601,1/2-1/2,True,False,False,False
13285,3601,3601,1/2-1/2,False,False,True,False
13286,3601,3601,1/2-1/2,True,False,True,False
13287,3601,3601,1/2-1/2,True,False,False,False
13288,3601,3601,1/2-1/2,False,False,False,False
13289,3601,3601,1/2-1/2,False,False,False,False
13290,3601,3601,1/2-1/2,False,False,True,False
13291,3601,3601,1-0,True,False,False,False
13293,3601,3601,1/2-1/2,False,False,False,False
13292,3601,3601,1/2-1/2,True,False,True,False
13295,3601,3601,1/2-1/2,True,False,True,False
13296,3601,3601,1/2-1/2,True,False,True,True
13297,3601,3601,1/2-1/2,False,False,False,False
13294,3601,3601,1-0,True,False,True,False
13299,3601,3601,1-0,False,False,False,False
13300,3601,3601,1-0,True,False,False,False
13301,3601,3601,1/2-1/2,True,False,False,False
13298,3601,3601,1/2-1/2,True,False,True,False
13302,3601,3601,1/2-1/2,True,True,False,False
13303,3601,3601,1/2-1/2,False,False,False,False
13304,3601,3601,1/2-1/2,True,False,False,False
13305,3601,3601,1/2-1/2,False,False,True,False
13306,3601,3601,1/2-1/2,False,False,False,False
13307,3601,3601,1/2-1/2,False,False,True,False
13308,3601,3601,1/2-1/2,True,False,False,False
13309,3601,3601,1/2-1/2,True,False,True,False
13310,3601,3601,1/2-1/2,False,False,False,False
13311,3601,3601,1/2-1/2,True,False,False,False
13312,3601,3601,1/2-1/2,False,False,False,False
13313,3601,3601,1/2-1/2,True,False,False,False
13314,3601,3601,1/2-1/2,False,False,False,False
13315,3601,3601,1/2-1/2,False,False,False,False
13316,3601,3601,1/2-1/2,False,False,False,False
13317,3601,3601,1/2-1/2,True,False,False,False
13318,3601,3601,1/2-1/2,False,False,False,False
13319,3601,3601,1/2-1/2,False,False,False,False
13320,3601,3601,1/2-1/2,False,False,True,False
13321,3601,3601,1/2-1/2,True,False,False,False
13322,3601,3601,1-0,False,False,False,False
13323,3601,3601,1/2-1/2,False,False,False,False
13324,3601,3601,0-1,False,False,True,False
13325,3601,3601,1/2-1/2,False,False,True,False
13326,3601,3601,1/2-1/2,False,False,False,False
13327,3601,3601,1/2-1/2,False,False,False,False
13328,3601,3601,1/2-1/2,True,False,False,False
13329,3601,3601,1/2-1/2,False,False,False,False
13330,3601,3601,1/2-1/2,False,False,True,False
13331,3601,3601,1/2-1/2,True,False,True,False
13332,3601,3601,1/2-1/2,False,False,False,False
13333,3601,3601,1/2-1/2,False,False,False,False
13334,3601,3601,1/2-1/2,True,False,False,False
13335,3601,3601,1/2-1/2,True,False,False,False
13336,3601,3601,1/2-1/2,True,False,False,False
13337,3601,3601,1/2-1/2,True,False,True,False
13338,3601,3601,1/2-1/2,False,False,False,False
13339,3601,3601,1/2-1/2,False,False,False,False
13340,3601,3601,1/2-1/2,False,False,False,False
13341,3601,3601,1/2-1/2,True,False,True,False
13342,3601,3601,1/2-1/2,False,False,False,False
13343,3601,3601,1/2-1/2,False,False,False,False
13344,3601,3601,1/2-1/2,True,False,True,False
13345,3601,3601,1/2-1/2,False,False,True,False
13346,3601,3601,1/2-1/2,True,False,True,False
13347,3601,3601,1/2-1/2,True,False,False,False
13348,3601,3601,1/2-1/2,True,False,True,False
13349,3601,3601,1-0,True,False,True,False
13350,3601,3601,1/2-1/2,False,False,False,False
13351,3601,3601,1/2-1/2,False,False,False,False
13352,3601,3601,1/2-1/2,True,False,False,False
13353,3601,3601,1/2-1/2,True,False,False,False
13354,3601,3601,1/2-1/2,False,False,False,False
13355,3601,3601,1/2-1/2,True,False,True,False
13356,3601,3601,1/2-1/2,False,False,False,False
13357,3601,3601,1/2-1/2,False,False,False,False
13358,3601,3601,1/2-1/2,False,False,True,False
13359,3601,3601,1/2-1/2,False,False,False,False
13360,3601,3601,1-0,True,False,False,False
13361,3601,3601,1/2-1/2,False,False,False,False
13362,3601,3601,1/2-1/2,False,False,True,False
13363,3601,3601,1/2-1/2,False,False,True,False
13364,3601,3601,1/2-1/2,False,False,False,False
13365,3601,3601,1/2-1/2,True,False,False,False
13366,3601,3601,1-0,True,False,False,False
13367,3601,3601,1/2-1/2,True,False,True,False
13368,3601,3601,1/2-1/2,False,False,True,False
13369,3601,3601,1/2-1/2,False,False,False,False
13370,3601,3601,1/2-1/2,True,False,True,False
13371,3601,3601,1/2-1/2,True,False,False,False
13372,3601,3601,1/2-1/2,False,False,True,False
13373,3601,3601,1/2-1/2,True,False,True,False
13374,3601,3601,1/2-1/2,False,False,False,False
13375,3601,3601,1/2-1/2,True,False,True,False
13376,3601,3601,1/2-1/2,True,False,True,False
13377,3601,3601,1/2-1/2,False,False,False,False
13378,3601,3601,1/2-1/2,True,False,False,False
13379,3601,3601,1/2-1/2,True,False,True,False
13380,3601,3601,1/2-1/2,True,False,True,False
13381,3601,3601,1/2-1/2,False,False,False,False
13382,3601,3601,1/2-1/2,False,False,False,False
13383,3601,3601,1/2-1/2,False,False,False,False
13384,3601,3601,1/2-1/2,True,False,True,False
13385,3601,3601,1/2-1/2,False,False,False,False
13386,3601,3601,1-0,True,False,False,False
13387,3601,3601,1/2-1/2,True,False,True,False
13388,3601,3601,1/2-1/2,False,False,False,False
13389,3601,3601,1/2-1/2,False,False,False,False
13390,3601,3601,1/2-1/2,False,False,False,False
13391,3601,3601,1/2-1/2,False,False,False,False
13392,3601,3601,1/2-1/2,True,False,False,False
13393,3601,3601,1/2-1/2,False,False,False,False
13394,3601,3601,1/2-1/2,False,False,True,False
13395,3601,3601,1/2-1/2,False,False,False,False
13396,3601,3601,1/2-1/2,True,False,False,False
13397,3601,3601,1/2-1/2,True,False,True,False
13398,3601,3601,1/2-1/2,True,False,True,False
13399,3601,3601,1/2-1/2,False,False,False,False
13400,3601,3601,1/2-1/2,False,False,False,False
13401,3601,3601,1/2-1/2,True,False,True,False
13402,3601,3601,1/2-1/2,False,False,False,False
13403,3601,3601,1/2-1/2,False,False,False,False
13404,3601,3601,1/2-1/2,False,False,False,False
13405,3601,3601,1/2-1/2,False,False,True,False
13406,3601,3601,1/2-1/2,True,False,False,False
13407,3601,3601,1/2-1/2,False,False,True,False
13408,3601,3601,1/2-1/2,True,False,False,False
13409,3601,3601,1/2-1/2,False,False,True,False
13410,3601,3601,1/2-1/2,False,False,False,False
13411,3601,3601,1-0,False,False,False,False
13412,3601,3601,1/2-1/2,False,False,False,False
13413,3601,3601,1/2-1/2,True,False,False,False
13414,3601,3601,1/2-1/2,True,False,True,False
13415,3601,3601,1/2-1/2,False,False,True,False
13416,3601,3601,1/2-1/2,True,False,True,False
13418,3601,3601,1/2-1/2,False,False,False,False
13419,3601,3601,1/2-1/2,False,False,False,False
13417,3601,3601,1/2-1/2,True,False,True,False
13420,3601,3601,1/2-1/2,False,False,True,False
13421,3601,3601,1/2-1/2,True,False,False,False
13422,3601,3601,1/2-1/2,False,False,True,False
13423,3601,3601,1/2-1/2,True,False,True,False
13424,3601,3601,1-0,True,False,True,False
13425,3601,3601,1/2-1/2,False,False,False,False
13426,3601,3601,1/2-1/2,True,True,False,False
13427,3601,3601,1/2-1/2,False,False,True,False
13428,3601,3601,1/2-1/2,True,False,False,False
13429,3601,3601,0-1,False,False,True,False
13430,3601,3601,1/2-1/2,False,False,True,False
13431,3601,3601,1/2-1/2,False,False,False,False
13432,3601,3601,1/2-1/2,False,False,False,False
13433,3601,3601,1/2-1/2,False,False,False,False
13434,3601,3601,1/2-1/2,False,False,False,False
13435,3601,3601,1/2-1/2,False,False,True,False
13436,3601,3601,1/2-1/2,False,False,False,False
13437,3601,3601,1/2-1/2,True,False,True,False
13438,3601,3601,1/2-1/2,False,False,False,False
13439,3601,3601,1/2-1/2,False,False,False,False
13440,3601,3601,1/2-1/2,False,False,True,False
13441,3601,3601,1/2-1/2,False,False,False,False
13442,3601,3601,1/2-1/2,False,False,True,False
13443,3601,3601,1/2-1/2,True,False,False,False
13444,3601,3601,1/2-1/2,False,False,False,False
13445,3601,3601,1/2-1/2,True,False,True,False
13446,3601,3601,1/2-1/2,False,False,True,False
13447,3601,3601,1/2-1/2,True,False,False,False
13448,3601,3601,1/2-1/2,False,False,True,False
13449,3601,3601,1/2-1/2,False,False,False,False
13450,3601,3601,1/2-1/2,True,False,False,False
13451,3601,3601,1/2-1/2,False,False,False,False
13452,3601,3601,1/2-1/2,True,False,False,False
13453,3601,3601,1/2-1/2,False,False,False,False
13454,3601,3601,1/2-1/2,False,False,False,False
13455,3601,3601,1/2-1/2,False,False,False,False
13456,3601,3601,1/2-1/2,False,False,False,False
13457,3601,3601,1/2-1/2,False,False,False,False
13458,3601,3601,1/2-1/2,False,False,False,False
13459,3601,3601,1/2-1/2,True,False,True,False
13460,3601,3601,1/2-1/2,True,False,True,False
13461,3601,3601,1/2-1/2,False,False,False,False
13462,3601,3601,1/2-1/2,True,False,True,True
13463,3601,3601,1-0,False,False,True,False
13464,3601,3601,1/2-1/2,False,False,False,False
13465,3601,3601,1/2-1/2,True,True,True,False
13466,3601,3601,1/2-1/2,True,False,False,False
13467,3601,3601,1/2-1/2,False,False,False,False
13468,3601,3601,1/2-1/2,True,False,True,False
13469,3601,3601,1/2-1/2,False,False,True,False
13470,3601,3601,1/2-1/2,True,False,True,False
13471,3601,3601,1/2-1/2,True,False,False,False
13472,3601,3601,1/2-1/2,False,False,False,False
13473,3601,3601,1/2-1/2,True,False,False,False
13474,3601,3601,1/2-1/2,False,False,True,False
13475,3601,3601,1/2-1/2,True,False,False,False
13476,3601,3601,1/2-1/2,False,False,True,False
13477,3601,3601,1/2-1/2,False,False,False,False
13478,3601,3601,1/2-1/2,False,False,False,False
13479,3601,3601,1/2-1/2,True,False,True,False
13480,3601,3601,1/2-1/2,False,False,False,False
13481,3601,3601,1/2-1/2,True,False,False,False
13482,3601,3601,1/2-1/2,False,False,False,False
13483,3601,3601,1/2-1/2,True,False,False,False
13484,3601,3601,1/2-1/2,True,False,False,False
13485,3601,3601,0-1,False,False,False,False
13486,3601,3601,0-1,True,False,True,False
13487,3601,3601,1/2-1/2,False,False,False,False
13488,3601,3601,1/2-1/2,True,False,False,False
13489,3601,3601,1/2-1/2,False,False,False,False
13490,3601,3601,1/2-1/2,True,False,True,False
13491,3601,3601,1/2-1/2,True,False,True,False
13492,3601,3601,1/2-1/2,False,False,False,False
13493,3601,3601,1/2-1/2,False,False,True,False
13494,3601,3601,1/2-1/2,True,False,False,False
13495,3601,3601,1/2-1/2,False,False,True,False
13496,3601,3601,1/2-1/2,True,False,False,False
13497,3601,3601,1/2-1/2,True,False,True,False
13498,3601,3601,1/2-1/2,True,False,False,False
13499,3601,3601,1/2-1/2,False,False,False,False
