Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
2023,2409,2424,0-1,13,-,9,-,"10,11,11,12,12,13",9,"f1e2,e1g1,e1g1,e1g1,e1g1,e1g1",f6d7
2028,2641,2552,0-1,-,-,4,-,"8,9,11",4,"c4b3,d3e4,g1e2",a7a5
2030,2220,2412,0-1,-,12,7,-,12,7,e1c1,b4c3
2029,2325,2404,1-0,12,-,7,-,"6,7,8,9,10,11,12","6,7","c2c4,b1c3,c1b2,d1d2,b2d4,d4g7,d2e3","d5b6,c7c5"
2027,2382,2534,1-0,12,-,11,-,"10,11,12,12","9,10,11","c1f4,d1e2,d3c2,d3c2","e8g8,c8d7,c8d7"
2033,2457,2432,0-1,-,-,6,-,-,6,-,e8g8
2035,2659,2562,1/2-1/2,8,-,7,-,8,7,h2h3,f6e4
2032,2614,2570,1-0,13,-,9,-,"11,12,13",9,"f3e5,g3h4,f2f4",d6g3
2034,2764,2665,1-0,7,-,-,-,7,"12,13,13,14,14,15",b1d2,"c6d4,b6b2,b6b2,h5h4,h5h4,g7g6"
2036,2693,2824,1-0,-,-,12,-,9,"6,7,8,9,10,11,12,12",d1h5,"f6e4,d5e4,e8g8,d8d1,c8g4,b8d7,d7b6,d7b6"
2031,2578,2742,0-1,5,-,14,-,5,"7,8,9,10,11,12,12,13,14",b1c3,"d7d5,b8c6,c5d4,d8c7,b8d7,a8c8,a8c8,e8g8,e8g8"
2038,2667,2499,1-0,5,-,7,-,5,"6,7",d2d4,"e5d4,e8g8"
2037,2361,2437,0-1,-,-,-,-,"4,5,6,7,8","8,9","f3g5,e4e5,c4b5,f3d4,c1e3","c5f2,d8h4"
2040,2501,2548,1-0,-,7,12,-,"5,6,7","12,12","g5f4,d4c5,e1c1","d6e5,d6e5"
2043,2471,2236,1-0,6,-,4,-,6,4,d2d4,e8g8
2044,2536,2572,1-0,10,-,8,-,10,"7,8",c1e3,"c7c5,e8g8"
2042,2302,2438,0-1,9,-,-,-,9,"10,11,12,14,15",e1g1,"b6c7,d5c4,f8d6,a3d6,e8g8"
2041,2728,2667,1-0,-,-,-,-,"6,7,8,9,10,11,12,13,14,15,15",-,"e2d4,d1f3,c3b5,f3a3,c2c3,d2c3,c4e2,e4e5,c1g5,e5f6,e5f6",-
2039,2491,2505,1-0,8,-,-,-,"7,8","12,13,13,14,14,15,15","d4b3,e1g1","f8e7,h7h5,h7h5,h7h5,a8c8,h5h4,h5h4"
2046,2400,2356,0-1,10,-,5,-,"8,9,10",5,"f3e5,d4e5,c2c4",e8g8
2045,2427,2505,0-1,-,-,10,-,"12,13,15","7,8,10","c4e2,c4e2,e1g1","b7c6,f6g8,a8b8"
2048,2580,2244,1-0,11,-,7,-,"10,11","4,5,6,7","d3c2,e1g1","d7d5,d7d5,e6d5,e8g8"
2050,2624,2543,1-0,8,-,8,-,8,8,e3e4,c5d4
2051,2376,2470,0-1,10,-,13,-,10,13,e1g1,e8g8
2053,2484,2650,0-1,8,-,8,-,8,8,e1g1,e8g8
2052,2470,2525,1-0,10,-,6,-,"8,9,10",6,"e1g1,d3c4,e1g1",e8g8
2054,2209,2450,1-0,-,-,4,-,-,4,-,d7d5
2047,2595,2415,1-0,-,-,-,-,"11,12,12,13,13,14,14,15,15","8,10,11,12,13,14,15","f2f3,a2a3,a2a3,a3b4,a3b4,c3b5,c3b5,g5f4,g5f4","d8b6,b6b2,c6c5,b4c3,b4e7,d6e7,f6e4"
2049,2518,2445,1-0,12,-,7,-,"8,9,10,11,12","5,6,7","c2c3,d3b5,d3c2,d2e4,d1c2","e8g8,e8g8,b8d7"
2055,2629,2478,1-0,5,-,-,-,5,-,e1g1,-
2056,2248,2463,1-0,4,-,-,-,4,-,c2c4,-
2060,2766,2834,1-0,5,-,5,-,5,5,e1g1,e8g8
2057,2231,2468,1/2-1/2,9,-,6,-,9,"4,5,6",e1g1,"d7d6,c5d4,h7h6"
2058,2317,2611,0-1,7,-,-,11,"4,5,6,7",11,"b5d7,b5d7,b5d7,d2d4",f8e7
2059,2532,2371,1-0,-,12,-,-,"9,10,11,12,12",-,"a2a3,h1f1,h1f1,a2a3,a2a3",-
2063,2425,2216,1-0,8,-,7,-,8,7,f3h4,f6h5
2065,2558,2433,1-0,-,-,-,-,-,-,-,-
2064,2217,2433,0-1,8,-,-,7,8,7,d2d4,d7d4
2062,2733,2589,0-1,-,-,6,-,"11,12","5,6","c3d5,e5f6","d5c4,e8g8"
2066,2571,2566,1-0,11,-,8,-,"10,11",8,"c3b5,e1g1",e8g8
2061,2667,2631,1-0,-,-,8,-,"12,13,13,14,14,15,15",8,"e1g1,e3e4,e3e4,d2e4,d2e4,f3d2,f3d2",e8g8
2067,2456,2407,1-0,-,9,7,-,9,"6,7",d4d5,"e8g8,e8g8"
2069,2573,2453,1-0,7,-,7,-,7,7,e1g1,f6e4
2071,2515,2742,0-1,-,-,11,-,-,"10,11",-,"b8d7,e8g8"
2072,2539,2440,1-0,-,7,6,-,7,6,e1c1,e8g8
2068,2628,2652,1/2-1/2,-,-,15,-,"8,10,11,12,13,14,15","8,9,10,13,14,15","c4c5,h2h3,h2h4,f3d2,d2b3,b3a5,b4a5","b6b3,a7a6,f6h5,c8a8,d8a5,e6e5"
2074,2332,2440,0-1,7,-,6,-,"6,7",6,"c2c4,e1g1",b8c6
2073,2670,2712,0-1,8,-,10,-,"4,5,6,7,8",10,"e1g1,d1d4,e1g1,b5d3,d1d3",b7b5
2075,2552,2632,1-0,7,-,4,-,7,4,e1g1,e8g8
2078,2597,2421,1-0,7,-,8,-,7,8,e1g1,e8g8
2070,2422,2461,1-0,11,-,15,-,11,"6,7,8,9,10,11,12,13,14,15",a2a4,"d7d6,e7e5,f6h7,d7f8,b7b5,b7b5,c6d4,e7e6,e8g8,d4f3"
2079,2505,2486,0-1,15,-,-,-,"12,13,14,15",-,"e3e4,d4d5,e5e6,h2h4",-
2080,2615,2207,1-0,-,-,-,-,"13,14,15",-,"c1g5,c1g5,b1d2",-
2077,2335,2506,0-1,6,-,9,-,6,"5,6,7,8,9",e1g1,"e8g8,e8g8,b8d7,c6d5,g7g5"
2076,2706,2734,0-1,15,-,-,-,"7,8,9,10,11,12,13,15","7,8,9,10","e3e4,d3c4,d4e5,f3e5,d1d8,c4f7,f7b3,c1a3","d5e4,b7b5,d7e5,d6e5"
2083,2421,2399,1-0,7,-,7,-,7,7,c1b2,b8c6
2081,2405,2421,0-1,-,-,-,-,"7,8,9,10","14,15","e4f6,g5h3,f3d2,d4e5","f6e4,e6e5"
2084,2400,2306,1-0,6,-,14,-,6,"11,12,13,14",e1g1,"c5b6,g4h5,c6e5,c5b6"
2085,2635,2538,1-0,7,-,11,-,7,"9,10,11",c2c3,"e8g8,c7c5,e8g8"
2086,2556,2420,1-0,4,-,12,-,4,12,d2d4,e8g8
2082,2549,2569,1-0,-,13,9,-,"8,11,11,12,12,13,13",9,"d1e2,e1c1,e4e5,g4g5,g4g5,h1g1,h1g1",b4c3
2088,2400,2366,0-1,7,-,14,-,"6,7","12,13,14","c4d3,e1g1","e8g8,e8g8,e6e5"
2087,2502,2495,1-0,-,10,-,-,"8,9,10","12,13,14","f2f3,a2a4,e1c1","d7b6,d6d5,e8g8"
2090,2614,2517,1-0,8,-,8,-,"4,5,6,7,8",8,"d1e2,d2d4,c4b5,c4b5,b5c6",c8g4
2092,2449,2544,0-1,7,-,5,-,7,5,b2b4,a7a5
2091,2650,2605,1-0,12,-,13,-,"5,6,7,8,9,10,11,11,12,12",13,"e4e5,b1d2,d1f3,f3e3,c1e3,f3e2,c3d4,c3d4,a3c2,a3c2",e8g8
2093,2515,2413,1/2-1/2,9,-,7,-,"5,6,7,8,9","6,7","c2c3,d2d4,c3d4,e1g1,e1g1","e8g8,c8d7"
2089,2532,2537,0-1,-,11,-,-,"9,10,11,11","8,9,10,11,12,13,14,15","e1g1,e1g1,a2a4,a2a4","b8c6,b7b5,b7b5,b7b5,b7b5,d7b6,d8c7,e6c4"
2094,2203,2447,0-1,13,-,-,11,13,"9,10,11",e1g1,"h4f6,e6d5,b4c3"
2097,2544,2446,1-0,8,-,6,-,8,6,e2e3,c7c6
2096,2622,2693,1-0,7,-,8,-,7,"6,7,8",e1g1,"f6e4,e4f6,e8g8"
2095,2459,2389,0-1,9,-,9,-,"6,7,8,9",9,"d4c6,f2f4,e4d5,e4e5",d5d4
2099,2315,2480,0-1,14,-,-,-,"13,14",-,"e5b5,b5b3",-
2100,2513,2488,0-1,14,-,-,13,"11,12,13,14","12,13","f3g3,f2f4,d3c2,b1d2","f7f6,c5e6"
2098,2619,2410,1-0,11,-,10,-,"9,10,11,11","7,8,9,10","e1g1,a2a3,a2a3,e1g1","e6d5,d5c3,b4a5,b4d6"
2101,2504,2512,1-0,-,-,-,-,"9,11,12,13,13,14,14,15,15","12,13,13","d1e2,e1g1,d4f5,d4f5,d4f5,e3d4,e3d4,e1g1,e1g1","g8f6,e7e5,e7e5"
2102,2481,2418,1-0,-,11,6,-,"8,9,10,11,11",6,"c2c3,e1g1,h3h4,e1g1,e5c6",c7c5
2103,2504,2389,1-0,-,11,-,11,"7,8,9,10,11,11","6,7,8,9,10,11,11","c2c3,e2g4,d1e2,d1d2,f4c7,f4c7","f6g4,f6g4,h5g4,c8e6,d8e7,c5b6,c5b6"
2107,2444,2486,1-0,4,-,5,-,4,5,c2c4,e8g8
2106,2444,2217,0-1,7,-,-,11,7,"7,8,9,10,11",f2f3,"f5d3,e7e6,h6f5,f5g3,e7e6"
2108,2506,2391,1-0,13,-,-,-,"12,13",-,"e3c5,b2b4",-
2104,2448,2313,1-0,4,-,-,-,4,"5,6,7,8,9,10,11,12,13,13,14,15,15",b1c3,"d7d6,a7a5,e8g8,e8g8,c8e6,e6c4,e6c4,e8g8,e8g8,e8g8,f7e6,e6c8,e6c8"
2105,2493,2313,0-1,-,-,-,-,"7,8,9,9,10,10,11,11,12,12,13,13","9,10,11,12,13,14,15","d2d3,h2h4,e1c1,e1c1,f3g3,f3g3,g5f4,g5f4,a2a4,a2a4,e1g1,e1g1","a7a6,h7h6,a7a6,e8g8,a7a6,d7c6,d6d5"
2110,2641,2508,0-1,-,-,7,-,"8,9,10,11,12,12,13,13",7,"c4b3,a2a4,b3d5,d4e2,b3c4,b3c4,a1d1,a1d1",e8g8
2111,2565,2611,1-0,10,-,-,12,"9,10,10","8,9,10,11,12","e1g1,a2a4,a2a4","f5d7,e7e6,f8e7,f8e7,f8g7"
2113,2554,2305,1-0,-,10,8,-,"9,10",8,"d4c5,e1c1",a7a6
2114,2487,2611,1-0,12,-,9,-,"11,12",9,"e2c4,d4e5",e8g8
2112,2363,2476,0-1,-,-,12,-,"9,10","7,8,9,10,11,12","c1e3,c3d4","e8g8,b8c6,e8g8,d8a5,e8g8,e8g8"
2116,2229,2472,1-0,9,-,5,-,9,"4,5",e1g1,"b4c3,b7b6"
2117,2542,2593,1-0,9,-,9,-,9,9,e1g1,e8g8
2109,2490,2453,1-0,-,11,-,-,11,"5,6,7,8,9,10,11,12,13,14,15",g1e2,"d6d5,f6d7,g7c3,g7c3,g7c3,b7b5,b7b5,e6d5,c8e6,b5b4,g7f8"
2115,2445,2600,0-1,-,9,8,-,"7,8,9,9",8,"e1g1,e1g1,e1g1,c4d3",b8d7
2118,2397,2406,0-1,7,-,7,-,7,7,e3d4,d4e3
2119,2574,2465,1/2-1/2,5,-,8,-,"4,5","6,7,8","b5a4,e1g1","b7b5,e8g8,e8g8"
2122,2524,2571,1/2-1/2,10,-,10,-,"8,9,10",10,"c2c3,d1e2,f3e5",d8c7
2123,2431,2396,0-1,12,-,7,-,12,"6,7",a3a4,"d8b6,e8g8"
2120,2415,2381,0-1,15,-,13,-,15,"9,10,11,12,13",e1g1,"e8g8,f6d5,e8g8,d8c7,d8c7"
2121,2626,2528,0-1,7,-,-,-,7,"7,8,9,10,11,11,12,12",d4c5,"c5d4,a8c8,g8e7,a7a6,b6d8,b6d8,b4e1,b4e1"
2125,2490,2506,1/2-1/2,9,-,6,-,"8,9",6,"d2c4,a2a3",e8g8
2127,2654,2642,0-1,5,-,5,-,5,5,e1g1,e8g8
2129,2460,2335,1-0,10,-,8,-,10,8,e1g1,e8g8
2128,2409,2416,1-0,7,-,8,-,"6,7",8,"e1g1,d2d3",e8g8
2124,2472,2544,1-0,-,5,14,-,5,"8,9,10,11,12,13,14",e2e4,"d5d4,e6e5,e8g8,h7h6,d8f6,d7e5,c5d6"
2126,2540,2402,1-0,-,15,13,-,"14,15","11,12,12,13,13","f1d3,e1c1","c6b4,e8g8,e8g8,e8c8,e8c8"
2132,2224,2640,0-1,9,-,6,-,9,6,e1g1,e8g8
2133,2317,2406,0-1,-,7,-,-,"5,6,7",-,"f2f3,g1h3,f1d3",-
2130,2714,2529,1/2-1/2,7,-,14,-,7,"11,12,13,14",e1g1,"d6f4,d8b6,d8b6,d8b6"
2136,2501,2454,0-1,14,-,11,-,"13,14,14",11,"f1d3,a2a3,a2a3",e8g8
2134,2417,2399,0-1,-,-,5,-,"9,10,12,13,14,15","4,5","d4d5,b2b3,a1b1,c4b5,c3b5,a3a4","e8g8,e8g8"
2131,2434,2228,1-0,13,-,11,-,"7,9,10,11,11,12,13","4,5,6,7,8,9,11","e1g1,e1g1,e1g1,c4c5,c4c5,c4c5,d4c5","e8g8,e8g8,e8g8,b4c3,f7f5,e4g5,b8d7"
2138,2217,2523,0-1,11,-,4,-,11,4,e1g1,d7d5
2140,2438,2317,0-1,9,-,12,-,"4,5,6,8,9","5,6,7,8,9,10,11,12","b1c3,d2d3,c3d4,d4d5,e1g1","e5d4,c5b4,f6e4,e4d2,e4d2,b4d2,d7d6,e8g8"
2135,2538,2415,1/2-1/2,15,-,-,-,"4,5,6,7,8,9,10,11,12,13,14,15","8,9,10,11,12,13,14,15","b5c6,c2c3,e1g1,b5c6,b5c6,e2b5,b5c3,e5d6,f3e5,d2d3,e2d1,f2f4","c7b5,a7a6,h8g8,g7e5,d6e5,c6d4,f7f6,c8b7"
2137,2273,2485,0-1,-,-,11,-,"7,8,10,11,12,13,14,15","7,8,9,11,11","e2e3,e5c6,a4c4,a3e7,f2f3,f1e2,f1e2,g5f6","d8d4,b4c3,d7c6,e6e5,e6e5"
2142,2403,2357,1-0,9,-,8,-,9,8,h2h3,e8g8
2141,2715,2509,1-0,5,-,10,-,"4,5",10,"b1c3,e4f5",e8g8
2139,2711,2552,0-1,10,-,-,-,"9,10,10","9,10,11,11,12,12,13,13,14,14,15,15","d1e2,e1g1,e4e5","e7b4,e8g8,a7a5,a7a5,f6g4,f6g4,e6e5,e6e5,b4a5,b4a5,g4e5,g4e5"
2146,2522,2603,1-0,5,-,7,-,5,7,e1g1,e8g8
2143,2611,2512,1-0,-,11,12,-,"8,9,10,11,11",12,"e1g1,c4b3,d4d5,d4d5,d4d5",e8g8
2144,2579,2359,0-1,9,-,13,-,9,"8,9,9,10,10,11,12,12,13,13",e1g1,"f8e7,e8g8,e8g8,d7c7,d7c7,c7c6,f6d7,f6d7,e8g8,e8g8"
2145,2751,2746,0-1,13,-,7,-,"7,8,9,10,11,12,12,13,13",7,"e2e3,f1e2,d2c3,a4d1,f1e2,e3e4,e3e4,e1c1,e1c1",e8g8
2149,2344,2432,0-1,9,-,9,-,"7,8,9",9,"b1c3,c2c4,e1g1",d7d6
2148,2434,2454,1-0,8,-,11,-,"4,5,6,7,8",11,"e1g1,f3d4,c1e3,d4f5,c1e3",d7e6
2147,2543,2510,0-1,-,10,-,-,10,"9,10,11,12,13,14",e1c1,"b8d7,b8d7,b7b5,d7e5,e5f3,e7f8"
2150,2335,2400,0-1,7,-,5,-,7,5,c4d5,c7c5
2154,2675,2595,0-1,-,9,9,-,9,9,c4d5,b8d7
2153,2534,2577,0-1,7,-,6,-,"5,6,7",6,"d2d4,d2d4,d2d4",b7b6
2155,2523,2603,0-1,7,-,5,-,7,"4,5",e1g1,"d7d5,e8g8"
2152,2298,2490,0-1,-,-,-,-,-,"12,13,14,14,15,15",-,"f5b1,g7g6,b4e7,b4e7,c3b4,c3b4"
2151,2387,2407,1-0,11,-,-,-,"9,10,11,11","10,11,12,13,14,14,15","g1f3,g1f3,b2b3,b2b3","d5c4,b4d2,d5c4,b6b5,b6b5,b6b5,b6b5"
2156,2532,2336,0-1,-,9,-,-,9,"9,10,11,12,13,14",e1c1,"d8c7,b7b5,e7f6,f6c3,f6e7,e5f4"
2159,2251,2475,0-1,6,-,-,-,"4,5,6",10,"b5c6,f3d4,c2c3",f7e6
2160,2415,2359,0-1,8,-,5,-,8,"4,5",e1g1,"b4e7,d7d5"
2157,2517,2548,1/2-1/2,-,-,9,-,"6,7,8,9,9,10,10,11,12,13,14,15","8,9","d2d3,c3d5,e3d2,e1g1,e1g1,a2a4,a2a4,c3e2,c2c3,h3h4,c1e2,d1e3","c6d4,e8g8"
2161,2418,2338,1-0,9,-,12,-,"7,8,9","5,6,7,8,9,10,11,12","c2c3,d2f1,a2a4","f6d7,c7c5,b8c6,a7a5,c8a6,a6d3,a5a4,a5a4"
2162,2493,2584,1-0,8,-,7,-,8,"5,6,7",c2c3,"e8g8,e8g8,c8d7"
2164,2453,2602,0-1,4,-,6,-,4,6,b5c6,e8g8
2163,2310,2435,1-0,10,-,14,-,"9,10","12,13,14","b1c3,b1c3","e8g8,c6c5,d7c8"
2167,2382,2513,0-1,12,-,-,-,"11,12",15,"f3e5,b1c3",g7g6
2158,2528,2359,1-0,11,-,-,-,"6,7,8,9,10,11","4,5,6,7,8,9,10,11,11,12,12,13,13,14,14,15,15","h2h3,c3d5,c3d5,e4d5,e1g1,e1g1","e8g8,a7a5,a7a5,d6d5,c6d4,c6e7,e7f5,e8g8,e8g8,e7f5,c5e3,c7c6,c7c6,a6a5,a6a5,b7b6,b7b6"
2166,2576,2578,0-1,-,-,14,-,"13,14,14,15,15","12,13,13,14,14","e1g1,c4d3,c4d3,e2d3,e2d3","d6d5,b7b5,b7b5,e8g8,e8g8"
2168,2654,2651,1-0,8,-,8,-,8,8,d1e2,e8g8
2170,2694,2663,1/2-1/2,-,8,6,-,8,"5,6",c4d5,"h7h6,e8g8"
2169,2454,2540,1/2-1/2,-,9,-,-,"7,8,9",-,"g4h4,g5g3,g1f3",-
2165,2544,2454,1-0,-,13,-,-,"7,8,9,9,10,10,11,11,12,12,13,13","8,9,11,12,13,13,14,15","d4d5,c4b3,g2g4,g2g4,c4b5,c4b5,g2g4,g2g4,f3e5,f3e5,e1c1,e1c1","h5f3,h5f3,h5g6,e8g8,e8g8,e8g8,e8g8,g6e4"
2173,2653,2619,1-0,11,-,7,-,"9,10,11,11",7,"d1c2,e1g1,a2a3,e1g1",f6h5
2174,2415,2413,0-1,4,-,4,-,4,4,c2c4,d7d5
2175,2546,2348,1/2-1/2,5,-,8,-,"4,5",8,"b5a4,c2c3",e8g8
2171,2874,2687,1-0,14,-,14,-,14,"5,6,7,8,9,10,11,12,13,14",e1f1,"b4c3,c7c5,d8c7,b8c6,b7b6,c5d4,c5d4,c6d4,e7c6,d4f3"
2176,2485,2595,0-1,9,-,8,-,"5,6,7,8,9","7,8","f3d4,c2c4,b1c3,d1d4,e1g1","e8g8,e8g8"
2178,2527,2503,1-0,11,-,10,-,11,10,c2c4,d6d5
2179,2516,2430,1-0,9,-,7,-,"8,9",7,"c4b3,f2f3",e8g8
2180,2457,2454,1-0,10,-,11,-,"9,10,10","10,11","c3e2,a2a3,a2a3","e8g8,e8g8"
2172,2453,2391,1-0,-,10,15,-,10,"6,7,8,9,10,11,12,13,14,15,15",h3h4,"e8g8,f6d7,d7b6,b5b4,d6e5,d6e5,b6d5,a5a4,e8g8,e8g8,e8g8"
2181,2527,2480,1-0,12,-,5,-,12,5,c4e2,e8g8
2182,2358,2511,0-1,8,-,7,-,8,7,c4b3,e8g8
2183,2437,2326,0-1,12,-,10,-,12,10,h2h3,e8g8
2177,2557,2389,0-1,-,12,-,-,"11,12,12","12,13,13,14,14,15,15","d1e2,e1c1,e1c1","f8e7,c6a5,c6a5,e8g8,e8g8,d6e5,d7e5"
2184,2423,2368,0-1,8,-,-,11,8,"7,8,9,10,11",e1g1,"g8e7,h3g2,h3g2,h5h4,e8c8"
2187,2234,2481,0-1,8,-,9,-,8,9,e1g1,e8g8
2185,2469,2342,1-0,-,9,-,-,"7,8,9","12,13,14,15","e1c1,f2f4,g1f3","f5g4,g4f3,e7e6,g4f3"
2189,2458,2239,0-1,8,-,7,-,"4,5,6,7,8",7,"b5a4,e1g1,a4b3,a2a4,e1g1",d7d6
2191,2524,2351,1-0,-,-,-,-,-,13,-,g4h3
2192,2206,2404,0-1,-,7,-,-,7,-,g5d2,-
2188,2523,2494,1-0,4,-,11,-,4,"7,8,9,10,11",d2d4,"c5d4,e8g8,h7h6,b8d7,d8c7"
2193,2517,2408,1-0,-,-,7,-,-,7,-,d6e5
2194,2503,2486,0-1,5,-,5,-,5,5,e1g1,e8g8
2186,2304,2404,0-1,-,-,-,-,"10,11,12,13,14,15,15","10,11,12,13,14,14,15,15","h4f3,a4c2,a2a3,c2a4,e1g1,a1b1,a1b1","c5d4,f8a3,e6e5,g8f6,b4c3,b4c3,f6e4,f6e4"
2195,2531,2319,0-1,11,-,9,-,"10,11",9,"e1g1,d1d2",g6e4
2190,2572,2435,1-0,-,11,14,-,"8,9,10,10,11,11","7,8,9,10,11,13,13,14,14","e2f4,c2c4,d4e5,d4e5,e1c1,e1c1","c7c5,c7c5,e6e5,d7e5,d8e7,e8g8,e8g8,e8g8,e8g8"
2197,2639,2642,0-1,-,11,-,-,"8,9,10,10,11,11",-,"a2a4,a2a4,a2a4,a2a4,g5e3,g5e3",-
2196,2743,2447,1-0,-,-,-,-,-,"10,11,12,13,14,15",-,"e7f6,b5b4,a6a5,e8g8,e8g8,c8b7"
2200,2458,2754,1/2-1/2,-,-,14,-,15,14,f1e2,e8g8
2199,2486,2272,1-0,8,-,-,-,8,"12,13,15",e1g1,"c7e5,b5c4,f8e7"
2198,2545,2548,1-0,12,-,9,-,"10,11,12,12","4,5,6,7,8,9","g2g3,f1g2,e1g1,e1g1","b7b6,b4e7,e8g8,e8g8,a6c5,b7b6"
2201,2507,2558,0-1,4,-,-,-,4,"13,14,15,15",c2c4,"d8a5,e8g8,b6d4,b6d4"
2202,2672,2531,0-1,15,-,4,-,"12,13,14,15",4,"f3d4,c3e4,c1d2,c1g5",e8g8
2205,2275,2405,1-0,7,-,-,-,7,"13,14,15",f3e5,"c6c5,f7g6,e8g8"
2204,2597,2581,1-0,-,-,-,-,-,"7,9,10,11,13,14,15",-,"b4d6,f6d5,d8d7,d6f4,d5b6,b6c4,d7c6"
2203,2494,2504,1-0,5,-,10,-,"4,5","8,9,10,10","b1c3,d2d4","e8g8,e8g8,a7a6,a7a6"
2208,2566,2342,0-1,5,-,6,-,5,6,d2d4,c7c5
2206,2524,2477,0-1,-,-,8,-,"11,12,13,14,15",8,"e1g1,h2h3,b3b4,f3e5,b4b5",e8g8
2207,2425,2383,0-1,6,-,5,-,6,5,c1g5,e8g8
2209,2298,2404,1-0,14,-,14,-,"12,13,14","12,13,14","c1f4,e1g1,e1g1","e5f6,e7d6,b8d7"
2210,2534,2537,1-0,7,-,7,-,7,7,e1g1,e8g8
2212,2398,2472,0-1,-,8,-,-,8,-,e1c1,-
2214,2415,2209,1/2-1/2,-,-,-,-,"12,14,15",-,"f1e2,e5f6,e4f6",-
2211,2403,2545,0-1,-,13,11,-,"10,11,11,12,12,13","6,7,8,9,10,11","g2f3,g5f4,g5f4,e1c1,e1c1,e1c1","h7h6,e8g8,g4h5,f6h5,f6h5,f6h5"
2215,2433,2486,0-1,12,-,-,-,"8,9,10,11,12","12,13,14,15","d5c6,g2c6,c6a8,b1d2,e1g1","e8g8,h5h4,d8a5,e8f8"
2213,2514,2558,0-1,-,-,-,-,"6,7,8,9,10,10,11,11,12,12,13,14,15","9,10,11,12,13,14,15","b1a3,c4c5,c4c5,c4c5,b3b4,b3b4,b3b4,b3b4,b3b4,b3b4,a2b3,g4g5,e2d3","d6b4,b4b3,b4b3,b4b3,f6d7,f6d7,c2b3"
2217,2480,2524,0-1,14,-,13,-,14,"10,11,13",e1g1,"c6b4,f5e4,e8g8"
2216,2621,2615,1-0,10,-,-,-,"8,9,10,10","13,14,15,15","g5f6,g2g4,e2g3,e2g3","c8c7,c8c7,d7f8,d7f8"
2221,2457,2350,1-0,8,-,4,-,8,4,e1g1,e8g8
2220,2519,2470,1-0,8,-,8,-,"5,7,8","5,6,7,8","c3d5,c3c4,f3d2","d7d5,d7d5,d7d6,f6h7"
2222,2446,2404,1-0,7,-,5,-,7,5,e1g1,b8c6
2219,2451,2419,1-0,-,-,15,-,-,"9,10,11,12,13,14,15",-,"f5e4,f5f4,f5f4,d7d6,f6g7,f6g7,e8g8"
2218,2464,2794,1-0,-,-,8,-,"11,12,13,14,15",8,"g2g3,a4a6,a4a3,e2e3,e3g4",e8g8
2223,2372,2508,0-1,-,-,6,-,"13,14,15",6,"h2h4,g3h2,d1c2",c5b4
2224,2528,2611,0-1,4,-,4,-,4,4,c2c4,e8g8
2225,2411,2220,1-0,6,-,6,-,6,6,b1c3,d7d5
2227,2661,2562,1-0,10,-,4,-,"9,10",4,"e4d5,e1g1",e8g8
2226,2658,2619,1-0,7,-,5,-,7,"4,5",d4c5,"d7d5,d5c4"
2230,2531,2453,1-0,-,10,-,-,"9,10",-,"g5f6,d3d4",-
2228,2219,2442,0-1,-,11,-,-,"10,11,11","12,13,14,15,15","c1f4,e1c1,e1c1","e8g8,a5a4,d8b6,b6b3,b6b3"
2232,2455,2456,1/2-1/2,9,-,8,-,"8,9","4,5,6,7,8","d3c4,e1g1","e8g8,e8g8,d7d5,d5c4,a7a6"
2229,2438,2390,0-1,13,-,10,-,"11,12,12,13","5,6,7,8,9,10","f1d3,f3g5,f3g5,h2h4","c7c5,e6d5,f6e4,b4c3,e8g8,e8g8"
2233,2344,2436,1-0,-,-,-,14,"9,10,11,12,13,14,15","11,12,13,14","d5d1,c1g5,g5e3,e2f3,f3e2,e3c1,b2b3","e6e5,c6e5,d6c4,e8c8"
2231,2474,2385,1-0,-,-,-,-,"9,10,11,12,13,14,15",11,"e1g1,e1g1,a2a4,e1g1,e1g1,f5g6,e1g1",b7b5
2235,2415,2269,1/2-1/2,-,-,-,-,"13,14,15","14,15","e3d4,d1e2,d2c3","c6e5,b2d4"
2236,2910,2623,0-1,-,-,5,-,"14,15","4,5","e1g1,d2b3","e8g8,e8g8"
2234,2630,2633,1/2-1/2,14,-,-,15,"12,12,13,13,14,14","11,12,13,14,14,15,15","e1c1,e1c1,e1g1,e1g1,f2f3,f2f3","d8a5,b4a5,c8d7,d7c6,d7c6,e8e7,e8e7"
2238,2433,2309,1-0,8,-,9,-,8,9,h2h4,e8g8
2239,2694,2574,1-0,7,-,11,-,7,11,e1g1,e8g8
2237,2408,2362,1/2-1/2,5,-,-,-,5,"11,12,12,13,13,14,14,15,15",e1g1,"g8e7,e7f5,e7f5,f5e3,f5e3,h7h5,h7h5,e8e7,e8e7"
2243,2226,2597,0-1,-,-,-,-,-,-,-,-
2244,2400,2383,1/2-1/2,12,-,5,-,12,"4,5",f3d2,"e8g8,e8g8"
2240,2403,2493,0-1,10,-,-,11,"7,9,10","10,11","g4f4,f3h4,e1g1","e8c8,a5b6"
2245,2529,2535,1-0,9,-,8,-,"8,9",8,"b1d2,e1g1",e8g8
