Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
1254,1079,1061,0-1,-,-,-,6,-,6,-,e8c8
1252,1500,1619,0-1,7,-,-,-,"6,7",-,"d2d4,g2g3",-
1238,920,1074,1-0,-,-,-,-,"6,7,8,9,10,11,12,13,15","9,10,11","c2c3,c3d4,e1g1,e4e5,c4d3,e5f6,d3g6,f3e2,f3e2","d7d5,d7d5,d7d5"
1243,1473,1438,1-0,-,-,6,-,"9,10,10,11,11,12,12,13,13,14,14,15,15",6,"f3h3,g5d2,g5e3,f3e3,f3e3,f2f4,f2f4,e4e5,e4e5,c3e4,c3e4,e4c5,e4c5",c8d7
1253,1442,1385,1-0,8,-,10,-,"7,8","8,9,10","d2d4,d2d4","e8g8,e8g8,e8g8"
1259,1298,1328,1-0,-,-,-,-,-,12,-,d4e5
1249,1669,1564,1-0,-,14,9,-,"12,13,13,14,14",9,"g5f6,g2f3,g2f3,e1c1,e1c1",e8g8
1261,1780,1801,0-1,7,-,9,-,7,9,d2d4,d8b6
1251,1125,1096,0-1,15,-,-,14,"8,9,10,11,12,13,14,15","13,14","e1g1,b5c6,a4c2,d1h5,h5d5,d2c4,d5c4,d4d5","d7c6,c6g2"
1262,1501,1439,0-1,-,-,7,-,-,7,-,b7b6
1256,1159,1153,0-1,-,-,5,-,"7,8,9,10,11,12",5,"c1f4,e1g1,a2b3,e1g1,f4e3,e1g1",e8g8
1257,1582,1607,1-0,11,-,15,-,"8,9,10,11",15,"e1g1,d1a4,d1a4,d1a4",e8g8
1263,932,935,0-1,-,-,8,-,6,8,c3e4,f6e4
1255,1977,1935,1-0,-,-,-,7,"9,10,11,12,13,14,15",7,"b5a4,h4g3,g3f2,e1g1,b2b4,e1g1,c3b5",a7a6
1265,2188,2089,0-1,9,-,8,-,9,8,e1g1,h7h5
1269,1100,1017,1-0,4,-,6,-,4,6,e1g1,f6e4
1264,1926,1933,1-0,13,-,5,-,"10,11,12,13",5,"d2c4,c4a5,e1g1,f3e5",e8g8
1270,1145,1060,0-1,-,-,12,-,-,12,-,d7d5
1268,1156,1149,1-0,-,-,-,-,"7,8,9,10,11",-,"b1c3,e1g1,e1g1,e1g1,b5b7",-
1266,1766,1694,0-1,6,-,12,-,6,"6,7,8,9,10,11,11,12",e1g1,"e7e6,a7a6,f5d3,e7f5,f8e7,e8g8,e8g8,e8g8"
1260,1035,1028,0-1,11,-,13,-,"5,6,7,8,9,10,11",13,"h2h3,c3a4,d2d4,d2d4,h1f1,d1e2,d1f3",f6d5
1274,1085,1123,0-1,-,-,5,-,-,"4,5",-,"c7c5,c7c5"
1258,845,922,0-1,9,-,-,-,9,"4,5,6,7,8,9,10,11,12,13,14,15,15",d2d3,"e7e5,d7d6,d6e5,h7h5,h7h5,c7c6,f7f5,f5c8,c7c6,f5e4,d8d4,d4e4,d4e4"
1267,1913,1996,0-1,-,-,-,-,"11,12,13,14,15","8,9,10,11,12,15","f3d2,f3d2,b4c5,f3d2,f3d2","e8g8,h7h5,h6h5,e8g8,b6b5,e7c7"
1272,1882,1969,0-1,-,-,-,-,"9,10,10,11,11,12,12,13,13",-,"d4c5,b5d3,b5d3,a4d1,a4d1,e3e4,e3e4,e3e4,e3e4",-
1276,1510,1519,1-0,7,-,6,-,"6,7",6,"g2g3,h2h4",e6e5
1275,1891,1889,0-1,9,-,9,-,"4,5,6,7,8,9",9,"d2d4,f3d4,b1c3,b5c4,e1g1,e1g1",e8g8
1278,1678,1660,0-1,8,-,7,-,8,"6,7",e1g1,"e8g8,d8d7"
1280,2031,1885,1-0,9,-,11,-,9,11,e1g1,d5f4
1277,869,846,1-0,-,-,-,-,"8,9,10,11,14,15",-,"h3g2,f3e5,f3e5,b1d2,e1g1,d2b2",-
1279,1350,1357,0-1,8,-,6,-,8,"4,5,6",b1c3,"c7c6,c7c6,b8c6"
1273,918,1053,1-0,-,-,-,-,"4,5,6,7,8,9,10,11,12",-,"d2d4,h2h3,c1h6,c1g5,d1h5,e5g6,h5g6,c1h6,g6f7",-
1285,1491,1493,1-0,11,-,10,-,"9,10,11",10,"d3b5,b5d7,e1g1",b8c6
1281,1615,1570,1-0,10,-,-,-,"9,10","12,13","a2a4,a2a4","b2c3,h7h6"
1284,1268,1244,1-0,-,-,-,11,"11,12,13",11,"c1e3,h2h3,f4e2",h7h6
1288,1762,1664,1-0,7,-,9,-,"6,7",9,"b5d3,c2c3",f6h5
1286,1732,1732,1-0,7,-,-,8,"6,7",8,"b5d3,c2c3",f7f6
1271,1944,1920,0-1,-,-,-,8,"6,7,8,9,10,11,11,12,12,13,13,14,14,15,15","6,7,8","b2e5,d1f3,b5c6,b5c6,b2e5,c3e4,c3e4,c3b5,c3b5,e1c1,e1c1,b2d4,e1c1,b2c1,b2c1","g4f3,g8e7,e8c8"
1289,1161,1174,1/2-1/2,-,13,-,-,"12,13",7,"b5c6,e1c1",e8c8
1287,1980,2022,0-1,9,-,-,-,"7,8,9","9,10,11,11,12,13,14,15","f4d6,f4d6,a2a4","d8b6,d7b6,b6a4,b6a4,e8d7,c4d2,c8c3,c3c6"
1292,1867,2010,0-1,14,-,-,-,14,"14,15",h2h4,"h7h6,c6b4"
1290,1318,1332,1/2-1/2,-,-,-,-,-,"13,14,15",-,"g7g6,g7g6,f7e6"
1291,1489,1517,0-1,6,-,14,-,6,"12,13,14",h2h4,"f5d3,e6f5,e8g8"
1295,1801,1823,0-1,8,-,7,-,8,7,e1g1,e8g8
1294,1928,1977,0-1,8,-,8,-,"7,8",8,"e3d4,c3c4",e6e5
1283,1872,1860,1-0,13,-,-,-,"8,9,10,11,12,13","11,12,13,14,14,15","e1g1,b3c4,c4d3,e1g1,d3f3,f3h5","g4f3,e6e5,e8g8,d6b4,d6b4,a6b4"
1282,1237,1249,1-0,-,-,-,-,-,"12,13,13,14,14,15,15",-,"g8f6,f6e4,g4e2,e4f6,g4e2,c6b4,c6b4"
1293,1547,1507,1-0,7,-,-,-,7,"8,9,10,11,12,13,14,15",b2b3,"c6b4,e8g8,g7g5,d8e7,c6e5,d6e5,d8e7,f6d5"
1300,1819,1892,1-0,8,-,11,-,"4,5,6,7,8",11,"d2d4,f3d4,b1c3,b1c3,b1c3",h7h6
1296,1324,1322,1-0,-,-,8,-,"10,11,12,13","6,7,8","g5h4,g5h4,d2h6,e2e3","c8e6,b8d7,b8d7"
1301,2133,2214,0-1,9,-,8,-,"4,5,6,7,8,9","6,7,8","d2d3,c2c3,d3d4,f3d4,d4c6,e1g1","e5d4,c8d7,e8g8"
1304,1572,1580,0-1,-,-,7,-,-,7,-,b8d7
1307,898,997,0-1,-,-,-,-,-,-,-,-
1297,1386,1378,1-0,-,-,5,-,"4,5,6,7,8,9,10,10",5,"f3g5,d2d3,d2d3,f3e5,d1d2,g5f6,g5d8,g5d8",d7d6
1299,2012,2019,1-0,-,-,6,-,"7,8,9,10,11,11,12,12,13,13",6,"e1c1,g2g4,d4e3,f1e2,c4e2,c4e2,d3e2,d3e2,e2c4,e2c4",a7a6
1303,2020,2012,1-0,-,-,-,-,15,"8,9,10,11,12,13,13,14,14",d3b5,"h6f5,f5e3,f7f6,c8f5,e8g8,f5d3,f5d3,e7e6,e7e6"
1308,1743,1751,1-0,9,-,14,-,9,"10,11,12,12,13,13,14,14",f3e5,"d6e5,c7c6,e8g8,e8g8,c5c4,c5c4,e8g8,e8g8"
1310,1896,1913,0-1,6,-,6,-,6,"4,5,6",h2h3,"e8g8,f6h5,f6h5"
1309,1927,1910,0-1,7,-,-,-,"5,6,7","13,14,15","b5c6,d2d3,d2d3","d8b6,d8b6,g5g4"
1306,1060,1078,1-0,14,-,-,-,14,"8,9,10,11,12,13,14,15",d3a6,"b4c3,a5d8,b6c7,b7b6,a7b6,c8a6,a6d3,b8d7"
1312,1451,1354,1-0,7,-,6,-,7,"5,6",e1g1,"e8g8,b7b6"
1314,1084,1112,1/2-1/2,4,-,11,-,4,11,f3g5,e8g8
1313,1851,1830,1-0,6,-,7,-,"4,5,6",7,"e1g1,f3g5,e1g1",d7d6
1316,1790,1814,0-1,5,-,5,-,5,5,d2d3,f6e4
1305,852,899,1-0,-,-,7,-,"8,9,10,11,12,13,14,15","5,7","h2h4,c2c3,e1g1,c2c3,f3f4,f3f4,h7f6,f3f4","b8c6,c7c5"
1298,1463,1577,0-1,-,-,-,13,"6,7,8,9,10,11,12,13,14,15","7,8,9,10,11,12,12,13,13","d2d4,e1g1,g4g5,a2a4,c4b3,h4h5,c1e3,h4h5,d1d2,g5g6","h7h6,f6d7,b7b5,d7b6,d7b6,e8c8,e8c8,h7h6,h7h6"
1315,1155,1284,1/2-1/2,8,-,9,-,"7,8","8,9","d4f3,e3e4","e6e5,e6e5"
1317,1705,1701,1-0,8,-,-,-,8,"11,12,12",e1g1,"f8e7,c7c8,c7c8"
1318,1428,1446,1-0,5,-,-,6,5,6,d2d4,c6e5
1321,1598,1606,0-1,9,-,7,-,"8,9",7,"e1g1,h2h3",e8g8
1302,1920,1921,0-1,-,13,-,13,"5,6,7,8,9,10,11,12,13,13","5,6,7,8,9,10,11,12,12,13,13","d2d4,h2h3,g2g4,h3h4,a2a4,h4g6,d1f3,d1f3,e1c1,e1c1","e8g8,g4e6,h5g6,b8c6,f6e4,f6e4,h7g6,c6a5,c6a5,e8g8,e8g8"
1325,2259,2222,1-0,7,-,8,-,7,8,d2d4,f6d5
1327,1660,1899,0-1,-,-,-,-,-,-,-,-
1328,1406,1526,0-1,-,-,-,-,-,-,-,-
1311,2191,2132,0-1,-,14,5,-,"8,9,10,11,12,12,13,13,14,14",5,"h5d5,d4c5,h6h4,d4c5,d3c2,d3c2,f4f3,f4f3,e1g1,e1g1",g7g6
1323,2052,2037,0-1,-,-,6,-,"8,9,10,11,15",6,"e4d5,d1d2,e1g1,d1c1,a2b3",d7d5
1322,1922,1853,0-1,9,-,9,-,"7,8,9",9,"d5c6,b5a4,d2d4",e8g8
1320,1379,1485,1-0,-,11,13,-,11,"7,8,10,10,11,11,12,12,13,13",b3d1,"e7f6,g7g6,g7g5,g7g5,e8g8,e8g8,e5d4,e5d4,f6f2,f6f2"
1331,2037,2029,0-1,7,-,5,-,"6,7","4,5","e1g1,e1g1","d7d6,c7c5"
1333,1803,1813,0-1,10,-,9,-,"7,8,9,10",9,"b5c3,c3d5,b1c3,c1e3",c8e6
1329,1816,1809,0-1,12,-,11,-,"4,5,6,7,8,9,10,11,12","9,11,11","f3g5,e4d5,g5f7,f3d5,g5f7,g5e4,e1g1,b1c3,b2b3","e8g8,e8c8,e8c8"
1324,1888,1780,0-1,-,-,-,12,"8,9,9,10,10,11,11,12,12,13,13,14,15","6,7,8,9,10,10,11,11,12,12","c4d5,c4d5,c4d5,g5f6,g5f6,c4d5,c4d5,a2a4,a2a4,a2a4,a2a4,f3e5,a4a5","f6e4,d5c4,d5c4,d7b6,g7f6,g7f6,b6d5,b6d5,g4f3,g4f3"
1326,2138,2101,1/2-1/2,9,-,-,-,"8,9","9,10,10,11,11,12,12,13,14,15","e1g1,h2h3","e8g8,g4f3,g4f3,g4f3,g4f3,g4e2,d7c8,f6g4,g4e3,e8g8"
1335,1274,1216,1/2-1/2,13,-,6,-,"9,10,11,12,13",6,"f3d4,g5h4,h4g3,f2f3,h2h4",c5d4
1337,1398,1411,1-0,4,-,6,-,4,6,d2d4,d7d6
1334,1822,1817,1/2-1/2,13,-,5,-,"9,10,11,12,13,13","4,5","c4d5,a1c1,g1e2,g2g4,a4a5,a4a5","e8g8,e8g8"
1341,1682,1618,1-0,-,-,-,-,-,-,-,-
1332,1799,1804,0-1,-,-,-,-,"5,6,7,8,12,14,15","10,11,12,13,14,15","c2c4,d4c5,b2b3,e3d4,e5c6,f4c7,c6e5","b4c3,a8c8,b4c3,d8c8,a8c8,d7f6"
1319,1734,1714,1-0,-,11,-,-,"6,7,8,8,9,9,10,10,11,11","7,8,9,10,11,12,13,14,15","h2h4,h2h4,e1c1,e1c1,g5e3,g5f4,e1c1,e1c1,d4d5,d4d5","d7d6,d7d6,d7d5,d7d5,d7d6,a7a6,c7c6,b6b5,c6d5"
1340,1813,1764,1-0,8,-,7,-,"6,7,8","5,6,7","d2d4,f3d4,e1g1","b8c6,e5d4,d7d5"
1330,634,715,0-1,-,-,-,-,"13,15","11,12,13,14,15","a1c1,a1c1","e4d2,a5a4,a4h4,h4d4,d4a1"
1336,1934,1970,1-0,-,-,-,-,"6,7,8",-,"c3d4,c4d5,d5f7",-
1338,1386,1323,1-0,-,-,-,15,"9,10,11,12,13,14,15",15,"e1g1,h5g4,e5f4,c2c3,b1d2,e2d3,d2f3",b6c8
1347,1077,1178,1-0,-,-,-,-,-,-,-,-
1343,1762,1843,1-0,15,-,12,-,"12,13,14,15,15","10,12","a4b4,b4d6,b4b7,e1g1,e1g1","f6f5,e8g8"
1342,831,711,1-0,-,-,13,-,-,"11,12,13",-,"f4d5,c8b7,c8b7"
1344,1319,1371,1-0,7,-,7,-,"4,5,6,7",7,"b1c3,e1g1,b5c4,e4e5",c6c5
1349,1710,1699,0-1,-,-,13,-,14,"12,13",d4d5,"f5d5,c6e7"
1348,1799,1726,0-1,7,-,10,-,7,10,b1c3,c7c6
1353,1326,1296,1-0,-,-,-,-,-,-,-,-
1352,1878,1875,1-0,4,-,5,-,4,5,d2d4,c7c5
1339,1441,1445,1-0,10,-,-,15,"6,7,9,10","10,11,12,15,15","f3h4,d2e4,d4e5,e3e4","g5e7,e8c8,g5g6,e8g8,e8g8"
1357,1037,1115,0-1,-,-,-,-,-,-,-,-
1355,1996,1995,0-1,10,-,9,-,10,9,e1g1,e8g8
1358,1577,1640,1-0,7,-,-,-,7,-,c2c4,-
1351,1271,1256,1-0,6,-,-,-,6,"8,9,10,11,12,13,14,15",d1c2,"b8d7,f6e4,b7b5,g6d3,d5c3,d6f4,f6d5,d8f6"
1345,1737,1686,1-0,-,-,9,-,"8,9,10,11,11,12,12,13,13,14,14,15,15",9,"e4e5,e4e5,e1g1,d2g5,e1g1,d2e3,d2e3,d2g5,d2g5,d2f4,d2f4,e2f2,e2f2",e8g8
1360,2065,2063,1-0,-,-,9,-,"9,15","8,9","g1h3,e1g1","c6c5,d8e7"
1350,1401,1536,1-0,-,-,-,-,"12,13,14,15","5,6,7,8,9,10,12,14,15","d5c6,a4c6,c6c3,g1h3","b4a5,e5d4,c6d4,d7d5,b4d2,c6e5,e8g8,e8g8,b8b5"
1359,1908,1849,0-1,7,-,13,-,"4,5,6,7","6,7,8,9,10,11,12,13","d2d4,e1g1,e1g1,e1g1","b4e7,e8g8,e8g8,d5e4,d5e4,b7b6,e8g8,e8g8"
1363,2017,1982,0-1,15,-,-,15,"12,15","12,13,14,15,15","e4d3,e1g1","f6e4,c4d3,d8d7,e8c8,e8c8"
1346,1412,1498,1-0,-,-,-,-,"6,7,8,9,10,11,12,12,13,13,14,14,15,15","11,12,13,14,15","c4a2,c4a2,c3d5,e1g1,f3d4,f2f4,f2f3,f2f3,c3e4,c3e4,e1g1,e1g1,e1g1,e1g1","f8e7,f6e4,b7e4,e4b7,a5c4"
1356,2101,2180,0-1,14,-,-,-,"10,11,12,13,14","6,7,8,9,10,11,13,14,15","c3b5,e4e5,d3e4,e5d6,d4c5","e8g8,b4a5,c6c5,c6c5,d5e4,f6e4,d8d6,c5c4,h7h5"
1362,1975,1961,0-1,5,-,-,-,5,"8,10,11,12,13,14,15",c2c3,"g8f6,a7a5,g8e7,c5b6,g5g4,g5g4,c5d4"
1354,2094,1986,0-1,9,-,-,-,9,"6,7,8,9,10,10,11,11,12,12,13,13,14,14,15,15",e1g1,"c7c5,b4c3,b4c3,b4c3,e8g8,e8c8,d7d6,d7d6,c6e5,c6e5,f7f6,f7f6,h5f4,h5f4,e5d3,e5d3"
1361,1542,1551,1-0,-,9,-,-,"8,9","10,11,12,13,14,14,15,15","e4f6,g2g3","f6g6,e7g5,b8d7,g4f3,g4f3,g4f3,g4f3,g4f3"
1369,1500,1434,1-0,8,-,-,-,8,15,f3g5,e8g8
1364,1855,2005,0-1,-,-,8,-,"7,8,9,10,12,14,15",8,"b1c3,b1c3,b1c3,b1c3,d1d3,e1c1,c4b3",d8b6
1365,1835,1808,1-0,-,11,-,-,"4,5,6,7,8,9,10,11,11",-,"d2d4,b1c3,b1c3,d3d4,f3e5,f3e5,d1e2,e1c1,e1c1",-
1372,1576,1589,0-1,5,-,11,-,5,"5,6,7,8,9,10,11",c2c4,"c7c6,c7c6,d6d5,b7b5,b7b5,d7b6,e7e5"
1373,1416,1376,1-0,-,10,8,-,"9,10,10","6,7,8","e4e5,e1c1,e1c1","c5b6,d8e7,d7d6"
1370,781,677,1-0,-,-,-,-,"7,8,9,10,12,13,14","11,12","d3e2,b5e2,e1g1,e1g1,d1f3,b4c5,d1a4","a5b5,a4d1"
1367,1570,1584,0-1,5,-,-,-,5,"5,6,7,8,9,10,11,12,13,14,15",c2c4,"e7e6,h3g2,e7e6,e7e6,d5c4,e8c8,d5c4,h8h7,e8c8,h5g4,e8c8"
1366,1212,1196,0-1,13,-,-,13,"7,8,9,10,11,12,13","11,12,13,13","e4d5,h5h3,d5e6,f3b7,f3b7,f3b7,d4e5","e8c8,e5d4,e5e4,e5e4"
1376,1803,1760,0-1,8,-,10,-,"7,8",10,"f3e5,e1g1",e8g8
1368,1190,1251,1-0,-,12,-,15,"4,5,6,7,8,9,12","11,12,12,13,13,14,15","c2c3,e1g1,f3e5,f3g5,f3d4,f2f3,e1c1","b8d7,e8g8,e8g8,f6d4,f6d4,h3g2,d6c5"
1371,1387,1500,0-1,-,-,-,-,"8,9,10,13,14,15","11,12,13,14,14,15,15","f4e5,f4e5,f4e5,d5e3,a3b4,d1e2","e8c8,b6b7,c6e4,e8g8,e8g8,e4f3,e4f3"
1375,1487,1486,1-0,-,-,-,-,"11,13,14",-,"d5d6,e4d6,e2e7",-
1382,1972,1985,1-0,-,-,8,-,-,8,-,e8g8
1378,2063,2039,1/2-1/2,9,-,9,-,"4,5,6,7,8,9",9,"d1e2,e1g1,d2d4,c3d4,c4b5,b1c3",e8g8
1384,695,651,0-1,-,-,10,-,-,10,-,g3e2
1379,2032,2003,0-1,-,-,-,-,-,"6,7,8",-,"f7f5,g7g5,f7f5"
1377,1489,1426,1/2-1/2,7,-,11,-,"4,5,6,7","10,10,11,11","f3g5,e4d5,e1g1,f3g5","e6c4,e6c4,a8d8,a8d8"
1374,1545,1419,0-1,-,-,-,-,-,"4,5,6,7,8,9,10,11,12,13,14,15",-,"e8g8,d7c6,f6g4,g4e3,c5e3,e3g5,g5g3,e3c1,h7h5,f4g3,g3h3,h8h4"
1387,1929,1900,1-0,5,-,5,-,5,"4,5",e1g1,"c7c5,c7c5"
1383,1257,1213,0-1,-,-,-,-,"9,10,11,12",-,"b5c6,a4c2,a4b5,b2a3",-
1380,1483,1507,0-1,6,-,12,-,6,"9,10,11,12,12",b1c3,"g7g6,g8f6,d7e5,g7h6,g7h6"
1392,775,731,1-0,-,-,-,-,-,-,-,-
1381,1943,1937,1-0,7,-,-,-,"6,7","7,8,9,10","c3d5,c1d2","b4c3,b4d6,e8g8,c3a5"
1389,2181,2090,1-0,13,-,11,-,13,"9,10,11",d5e7,"e7f6,a8c8,e8g8"
1394,1279,1254,0-1,7,-,7,-,7,7,d1c2,c7c5
1390,1914,1799,1-0,-,10,-,-,"9,10","12,13","b3b6,e1c1","h6g4,e8g8"
1393,1847,1869,0-1,11,-,-,-,"8,9,10,11",-,"b1d2,a3a4,d2f1,d2f1",-
1386,1194,1298,1-0,10,-,10,-,"4,5,6,7,8,9,10",10,"b1c3,d2d4,f3d4,d4c6,d1e2,c1f4,d1e2",e8g8
1391,1908,1850,1-0,4,-,-,-,4,"12,13,14,15",b1c3,"g7g5,e7e6,g7g5,g7g5"
1396,1809,1806,1-0,-,9,-,-,"8,9,9",9,"c3e4,c3e4,e3e4",b6b5
1397,2140,2191,0-1,-,9,-,8,9,"6,7,8,8",e1c1,"d8e7,d8d7,c6b4,c6b4"
1388,1090,1131,1/2-1/2,12,-,10,-,"7,8,9,10,10,11,11,12,12",10,"g2g3,b5d3,f3e5,f3e5,f3e5,h2h4,h2h4,e1g1,c3a4",d8d6
1399,1545,1542,0-1,5,-,-,-,5,"11,12,13,14,15",d2d4,"c5d4,f2c5,c5f8,c6b7,h6h5"
1401,1619,1684,1-0,-,9,11,-,"8,9,9","10,11","b1c3,e1c1,e1c1","d6e7,d8e7"
1385,1632,1706,1-0,-,13,-,-,"4,5,6,7,8,9,10,11,11,12,12,13,13","9,10","b5a4,e1g1,d3d4,b1d2,b1c3,c4c5,d2f1,f3h2,f3h2,a4d7,a4d7,f3h2,f3h2","f6d7,b7b6"
1398,1563,1569,1-0,-,-,8,-,"9,10,11,12,13,15","4,5,6,7,8","b1c3,e1g1,e1g1,d4e5,d3c2,b2b3","g7f6,e8g8,e8g8,e7e5,e8g8"
1402,998,910,1-0,10,-,-,10,"5,6,7,8,9,10",10,"c3e4,c4d3,d3e4,h2h3,d1f3,c2c3",c6d4
1400,1130,1196,1/2-1/2,7,-,-,-,7,"7,8,9,10,11,12,13,14,15",f3h4,"h7h6,c6d5,b4e7,b4c3,e8g8,d8b6,b8c8,e8g8,c7c8"
1405,1605,1568,0-1,9,-,6,-,"8,9",6,"e1g1,d2d4",c7c5
1395,1175,1238,1-0,-,-,-,-,"5,6,8,9,10,11,12,13,14,14,15,15",-,"b5d3,b1c3,d1f3,h2h4,h2h4,c4d3,c4d3,c1g5,g5f6,g5f6,e1g1,e1g1",-
1407,1660,1664,1-0,-,-,9,-,"14,15","8,9","b2c3,a3a4","c7c5,e8g8"
1406,1675,1706,0-1,4,-,-,12,4,"10,11,12,12",c2c3,"b8d7,b8d7,d7e5,d7e5"
1408,1720,1723,1-0,11,-,-,10,11,"9,10",g2g3,"e8c8,f7f5"
1409,1519,1450,0-1,-,-,12,-,"11,12,13,14,15","11,12,12","e1g1,g5e3,e1g1,a3b4,e1g1","d6g3,e8g8,e8g8"
1404,1273,1263,1-0,-,-,4,-,"8,9,10,10,11,11,12,12,13,13,14,14,15,15",4,"h2h3,d2f3,c4a6,c4a6,d4d5,d4d5,c4e6,c4e6,g5e6,g5e6,e6c7,e6c7,f8e6,f8e6",c7c5
1403,1016,1010,1-0,-,-,-,-,"7,8,9,10,11,12,13,13,14,14,15,15",-,"b5d7,a4b3,e5f6,e5f6,e5f6,a2a4,e1g1,e1g1,d3e2,d3d1,e1g1,e1g1",-
1412,1223,1234,1-0,-,-,10,-,"12,13,14,15","8,9,10","g3h4,g2f3,g3h4,h4f6","d8b6,d8b6,d8b6"
1410,1776,1748,0-1,11,-,-,-,"9,10,10,11,11","10,11,12,13,14,15","b2b4,a2a4,e3e4,b2b4,b2b4","h6h5,c7c5,h6h5,g7g6,d7b6,d7b6"
1411,1920,1899,0-1,-,-,9,-,"6,7,8,9,10,11,12,13,14,15",9,"b1d2,h2h3,b1d2,b1d2,b5c6,b5c6,g2f3,b1d2,f4f6,b1d2",d8b6
1416,1736,1720,1-0,6,-,8,-,6,"6,7,8",e1g1,"b8c6,d8c7,b8c6"
1413,1578,1451,1-0,-,12,-,11,"9,10,11,12","9,10,11","d4b5,g4g5,e1c1,e1c1","c6d4,b7b5,b7b5"
1415,1752,1718,1-0,7,-,-,10,"6,7","8,9,10,10","b2c3,d2d4","e8g8,a7a6,c6a5,c6a5"
1414,1436,1397,1/2-1/2,-,-,-,-,"9,10,11,13,14,15","11,12,13,14,15","b5d3,c3e2,e1g1,a4b3,a3a4,b3a4","b4c3,d8a5,a7a5,c8a6,g6e7"
1421,1508,1492,1-0,10,-,-,-,10,-,c3c4,-
1423,1287,1290,1-0,5,-,-,-,5,-,d2d4,-
1420,1711,1748,1-0,5,-,14,-,5,"12,13,14",f3e5,"c6e5,c6e5,e8g8"
1417,1477,1475,0-1,-,11,15,-,"10,11","10,11,12,13,15","d3g3,a1d1","e7f6,f6e7,d4b3,b5b4,h7h5"
1418,1170,1284,0-1,-,-,-,11,"8,9","9,10,11","e1g1,e5f6","g7f6,e7e2,g7f6"
1419,1135,1153,0-1,-,-,-,-,"10,11,12,13,14,15",-,"a2a3,e1c1,g2g3,d5e7,g2g3,f1g2",-
1428,1549,1603,1-0,4,-,-,-,4,6,d2d4,e8g8
1425,2171,2154,0-1,10,-,-,-,"9,10",-,"c4d5,d1c2",-
1429,1692,1758,0-1,-,10,7,-,"9,10,10",7,"e1g1,e1g1,e1g1",h7h6
1432,1583,1594,1-0,-,-,7,-,-,7,-,c5b6
1427,1312,1306,0-1,-,-,-,-,-,"11,12,13",-,"f6e4,e7g5,e7f7"
1433,1766,1778,0-1,-,-,-,-,-,10,-,h7h5
1436,1385,1427,0-1,-,-,-,-,-,-,-,-
1430,707,787,0-1,-,-,13,-,-,"8,9,10,12,13",-,"b4d6,d6f4,e4g3,e4c5,c8e6"
1424,1651,1647,0-1,6,-,-,-,"4,5,6","8,9,10,11,12,13,14,15","d2d4,d2d3,c4b3","d6e5,c6e5,d8c7,e7d6,d6h2,h7h5,h7h5,h7h5"
1435,1372,1380,0-1,8,-,4,-,"7,8",4,"a2a4,e1g1",d7d5
1434,1571,1593,0-1,-,11,-,-,"9,10,11","14,15","f2f4,f2f4,e1c1","g7h6,d6e5"
1437,1445,1423,1/2-1/2,9,-,13,-,9,"9,10,11,12,13",b1a3,"c5d4,c5d4,c6d4,d4e2,c8d7"
1422,1743,1751,0-1,-,-,-,-,"4,5,6,7","6,7,8,9,10,11,12,13,14,15","c2c3,e1g1,f3e5,d2d4","c5d4,e8g8,e7d7,e8g8,f6g4,c5f2,f2b6,f7f5,f2h1,f2h1"
1439,1751,1741,0-1,10,-,8,-,10,8,f3e5,e8g8
1426,1885,1979,1-0,-,-,-,-,"8,9,10,11,12,12,13,13,14,14,15,15","11,12,13,14,15","c1e3,c1e3,f4e3,d1d2,d2e2,d2e2,d4d5,d4d5,d3c2,d3c2,b4a5,b4a5","g5g4,h6f7,e6e5,a6a5,d7c5"
1431,951,870,0-1,-,-,-,-,"9,10,11,12,13,14",-,"c2c3,h7g7,h7h6,c2c3,e2d1,e2d1",-
1441,1686,1668,1-0,-,10,11,-,10,"10,11",f3e5,"d8d5,e8g8"
1442,1869,1795,1-0,9,-,8,-,"8,9",8,"e1g1,c1e3",e8g8
1438,1610,1617,1-0,-,-,-,-,"10,11,12,13,14,15",-,"a3b5,d4b5,d4b5,c6e4,c6d5,b5c4",-
1443,1691,1776,0-1,-,-,5,-,"9,10,10",5,"e1g1,a2a4,h2h3",b7b5
1448,1344,1358,1-0,7,-,10,-,7,10,e1g1,d5c4
1444,1464,1485,1-0,8,-,15,-,8,"9,10,11,12,13,15",d1b3,"d7e5,f8d6,d7e5,g8e7,c7e5,e8g8"
1450,1755,1778,1/2-1/2,-,8,10,-,8,10,c3d5,c8e6
1447,1909,1921,0-1,8,-,-,-,"4,5,6,7,8",9,"b1c3,f3d4,b1c3,b1c3,e4e5",d6e5
1440,888,890,0-1,14,-,8,-,"4,5,6,7,8,9,10,12,14","5,6,7,8","d2d3,e1g1,d2c3,d1e2,d1e2,e1g1,e1g1,a1d1,e1g1","b4c3,e8g8,b7c6,d8e7"
1453,1059,1053,1-0,-,11,-,-,11,-,e1c1,-
1452,1926,2113,0-1,-,11,10,-,"11,11","9,10","e1g1,e1g1","f5d3,e8g8"
1456,1956,2022,1/2-1/2,4,-,7,-,4,7,f3g5,c6a5
