Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
5893,1905,1914,0-1,10,-,7,-,"8,9,10",7,"e1g1,f4d6,e1g1",e8g8
5894,871,882,0-1,-,-,13,-,"14,15","11,12,13,13","e1g1,e1c1","d8g5,d8g5,a8d8,a8d8"
5895,1448,1458,1-0,8,-,7,-,"8,8","6,7","g5f6,g5f6","f5g6,e8g8"
5896,1161,1196,0-1,5,-,-,7,"4,5",7,"e1g1,e1g1",e6g4
5897,1267,1079,1-0,-,-,-,10,"10,11,12,13,14,15",10,"f3e5,b5a6,c3d5,c3d5,d1f3,d5f4",a6b4
5898,1683,1719,1-0,8,-,7,-,"7,8",7,"d2d4,h2h4",b8d7
5899,2140,2127,1-0,7,-,7,-,7,7,e2d3,e8g8
5900,1923,1883,1-0,9,-,14,-,"7,8,9","13,14","c4b3,c3e4,e1g1","b8d7,e8g8"
5901,2261,2116,0-1,12,-,12,-,"7,8,9,10,11,12,12","7,8,10,11,12,12","e1g1,b2e5,b5c6,d1f3,e1g1,e1g1,e1g1","d6e5,g4f3,e7e5,g8f6,e8g8,e8g8"
5902,1672,1669,1-0,8,-,4,-,8,4,e1g1,e8g8
5903,1399,1405,0-1,9,-,9,-,9,"5,6,7,8,9",f3d4,"f6e4,f6e4,e4c5,d8e7,e4g3"
5904,1697,1697,1-0,7,-,9,-,"6,7","8,9","d2d4,d2d3","e5e4,c8e6"
5905,1749,1747,0-1,9,-,10,-,"8,9",10,"b5c4,e1f1",b8d7
5906,1926,1943,1-0,10,-,14,-,"9,10,10","10,11,12,13,14","d1b3,e1g1,e1g1","b4c3,b4e7,c3b4,e6d5,e8g8"
5907,1726,1732,1-0,6,-,7,-,6,7,e1g1,e8g8
5908,1824,1775,0-1,8,-,8,-,8,8,e4e5,d8c7
5909,1596,1644,0-1,15,-,9,-,"5,6,7,8,9,10,11,12,12,13,13,14,14,15,15",9,"d2f4,e2e4,b5d6,f4d6,e2e3,e1d2,f3g1,d3b5,d3b5,d3e2,d3e2,f3d4,f3d4,d4b5,e1c1",a7a5
5910,2059,2022,0-1,9,-,8,-,9,"6,7,8",d1e2,"c7c5,b8d7,b8d7"
5911,1927,1885,1-0,8,-,5,-,8,5,e4e5,e8g8
5912,1680,1714,0-1,9,-,-,-,"4,5,6,7,8,9",-,"b1c3,c2c3,c4f7,b1c3,f7g8,e1g1",-
5913,1550,1578,0-1,10,-,6,-,"9,10",6,"c3b5,e1g1",e8g8
5914,1686,1703,1-0,15,-,14,-,"5,6,7,8,9,10,11,13,14,15","8,9,10,11,12,13,14","h2h3,e2g4,d1g4,g4g7,f2f4,b1d2,b1d2,e3e4,e2e4,e1g1","b8d7,e6e5,f6e4,f7f5,e6e5,d5e4,d8d5"
5915,1778,1778,0-1,8,-,6,-,8,"5,6",c4d5,"e8g8,c6c5"
5916,1178,1189,0-1,4,-,-,-,4,"8,9,10,11,12,13,14,14,15,15",h2h3,"c6d4,c7c6,c2d4,b4c6,c6d4,f8e7,d4e6,d4e6,c5d4,c5d4"
5917,1240,1257,0-1,9,-,10,-,"6,7,8,9",10,"d2d4,e1g1,f3e5,d2d3",b7b5
5918,1273,1238,1-0,9,-,13,-,"6,7,8,9","7,8,9,10,11,12,13,13","d1e2,b1a3,b5c4,e1g1","c6e5,a5c7,a5c7,b7b5,c5b4,c6b4,h7h6,h7h6"
5919,1478,1495,1-0,-,-,-,11,"4,5","8,9,10,11,11","f3e5,b5c6","f7f6,f7f6,e8c8,d7g4,d7g4"
5920,1458,1543,1/2-1/2,-,-,-,11,15,11,e5c6,a8c8
5921,1239,1278,0-1,-,-,-,-,"8,9",-,"e1c1,g5f6",-
5922,1690,1630,1-0,-,9,5,-,"7,8,9",5,"f4g5,d2h6,e1c1",e8g8
5923,2002,2268,0-1,-,-,8,-,"12,13,13,14,14,15,15",8,"e2d3,e2d3,e2d3,f3h2,f3h2,c2b3,c2b3",d6e5
5924,1993,1997,1-0,9,-,-,-,"7,8,9,9",-,"b5c6,e4e5,e4e5,e4e5",-
5925,1172,1150,1-0,-,-,5,-,"7,8,9,10,11,12,13,14",5,"c4f7,b3f7,d2d4,f7f5,h5h4,f7f5,e1g1,c1g5",e8g8
5926,1503,1424,1-0,9,-,10,-,"7,8,9",10,"d2d4,b1c3,e1g1",h7h6
5927,1371,1435,0-1,9,-,-,-,"7,8,9","10,11,12,13,14,15","b5d3,e5d3,c1f4","d7g4,f7f6,d7g4,h7h5,h5h4,f5f4"
5928,1704,1827,1-0,9,-,-,-,9,-,h2h4,-
5929,2146,2184,1/2-1/2,-,-,-,-,"4,5","5,6,7,8,9,10,11,12","f3g5,g5f7","c5f2,f6e4,d8h4,h4e7,h4d4,d4c4,c4f7,f7g6"
5930,1176,1177,1-0,-,10,-,-,"8,9,10",11,"c3d5,d4f6,c3d5",c7c6
5931,1691,1702,0-1,15,-,-,14,15,"6,7,8,9,10,11,12,13,14,14",d1a1,"e7b4,b4e7,f8b4,c6b4,c6b4,b7f3,b2b4,a7a5,a7a5,e7d5"
5932,1657,1659,1-0,-,7,5,-,7,5,h2h4,d7d6
5933,1819,1801,0-1,9,-,8,-,9,8,c3e2,d7d5
5934,1483,1517,1-0,-,-,-,-,"9,10,11,12,13,14,15","10,12","e2d4,c3b5,e1g1,b4d5,d5f6,f6d7,f3g3","c7c6,e7g7"
5935,2061,2061,1-0,15,-,-,12,"12,13,15","10,11,12","d3d2,a2a3,e1g1","g8h6,a8d8,a8d8"
5936,1400,1384,0-1,-,-,-,-,-,-,-,-
5937,1335,1296,0-1,-,12,-,-,"7,8,9,9,10,10,11,11,12,12",-,"f3e5,g2g4,f3e2,f3e2,f3d1,f3d1,f3e2,f3e2,f2f3,f2f3",-
5938,1370,1448,0-1,14,-,15,-,"8,9,10,11,12,13,14",15,"c4d5,c4d5,c4b5,b5c4,e1g1,e1g1,e1g1",d5e3
5939,1423,1433,1-0,-,12,14,-,"7,10,11,12,12","7,8,9,10,11,14","d4d5,g2f3,c3b5,c3b5,c3b5","a6e2,a6e2,e2f3,e8c8,e8c8,e7e6"
5940,1306,1298,0-1,8,-,-,-,"4,5,6,7,8",-,"f3e5,e5f3,e5f3,e5f7,d2d3",-
5941,1519,1504,1-0,13,-,6,-,13,"5,6",c3c4,"e8g8,a7a5"
5942,1407,1386,1-0,8,-,-,-,"5,6,7,8","8,9,10,11,12,13,14,15","h2h3,d1f3,f3d1,e1d1","c6d4,f7f5,d6d5,d4e6,d6d5,d6d5,d6d5,d6d5"
5943,1986,1990,0-1,12,-,5,-,"8,9,10,11,12",5,"b1d2,b1d2,f3d2,c3d4,e1g1",c7c5
5944,1194,1160,1/2-1/2,-,14,-,11,"4,5,6,7,8,9,11,12,14,14","6,9,10,11,11","d2d3,b1c3,d2d4,d2d3,b1c3,e2e7,d2d3,d2d3,b2b4,b2b4","f6e4,c8e6,c8d7,e8c8,e8c8"
5945,2118,2146,0-1,8,-,9,-,8,9,e1g1,c8g4
5946,1373,1389,1-0,5,-,7,-,"4,5",7,"b1c3,e1g1",b8c6
5947,1253,1157,0-1,5,-,4,-,"4,5",4,"f3e5,f3e5",d7d6
5948,1238,1259,1-0,6,-,10,-,"4,5,6",10,"b5d7,b5d7,d2d3",h7h6
5949,1408,1541,1-0,12,-,-,15,"9,10,11,12",15,"e1g1,d1d5,f3e5,c2c3",e8c8
5950,1868,1866,1-0,-,-,-,-,11,8,d6f7,g7f6
5951,1171,1266,1-0,7,-,5,-,7,5,d2d4,d7d5
5952,1500,1354,1-0,12,-,-,-,12,"10,11,11,12,12,13,13",d1d3,"c5b4,c5b4,c5b4,a8c8,a8c8,f6f3,f6f3"
5953,1453,1535,1/2-1/2,-,12,7,-,"9,10,11,12,12","6,7","e2f3,e1g1,d1c2,h2h4,h2h4","e8g8,b8c6"
5954,1527,1466,1-0,-,-,6,-,-,"4,5,6",-,"d7d5,e6d5,e8g8"
5955,1835,1837,0-1,-,-,-,-,"7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15","6,7,8,9,10,11,12,13,14,15","g1f3,a2a3,a2a3,h2h3,e1g1,e1g1,e1g1,g5h4,g5h4,c3d5,c3d5,d4e5,d4e5,e3g3,c3e2,c3b1,c3b1","h7h6,h7h6,c8d7,b7b6,e8g8,g7f6,f6e5,f6e7,c7c5,c5c4"
5956,1084,1146,1-0,14,-,4,-,"5,6,7,8,9,10,11,12,13,14",4,"d2d4,c2c3,d3f4,e1g1,e1g1,d3f4,a2b3,e1d1,e4d5,e1g1",e8g8
5957,1349,1380,0-1,11,-,11,-,11,"6,7,8,9,10,11,11",b1c3,"d8b6,f6d5,d5f4,e8e7,c8d7,e8e7,a7a6"
5958,1489,1435,1-0,6,-,6,-,6,6,d2d3,f6e4
5959,1617,1633,0-1,-,-,-,-,"4,5,6,7,8","5,8","f3e5,d3e2,d3e4,b5e2,f3g5","d5e4,d8a5"
5960,732,695,0-1,-,-,-,-,"9,10,11,12,13,13,14","6,7,8,9,10,11,12,13,14,15","d3d4,a2a4,d3d4,c5d3,d4c5,d4c5,d2g5","a7a5,d8b6,d8b6,a7a5,d8e7,d5e4,a6c5,d6c5,c5c3,d5d4"
5961,1849,1801,1-0,7,-,7,-,7,"5,6,7",e2e4,"b8c6,e8g8,e8g8"
5962,1697,1650,1-0,7,-,-,11,7,11,d4d5,b4c3
5963,1587,1485,1-0,7,-,7,-,7,"6,7",h2h3,"e8g8,e8g8"
5964,1801,1828,1/2-1/2,-,13,-,-,"11,12,13","10,11,12","g2g3,f1e2,a2a3","e7e6,d6e5,d6e5"
5965,1278,1315,1-0,-,-,4,-,-,4,-,d7d5
5966,1438,1478,0-1,10,-,-,-,"4,5,6,7,8,9,10","4,5,6,7,8,9,10","f3e5,b1c3,c3d5,d2d4,c1g5,c1h6,d4e6","b8c6,c7c6,f6d8,c7c6,c7c6,e6d5,h8f8"
5967,1958,1953,0-1,11,-,-,-,"4,5,6,7,8,9,10,11","11,12,14,15","e1g1,b5d7,d2d4,d1d4,b2b4,e1g1,e1g1,e1g1","e8g8,g7g5,c3d1,a8d8"
5968,1129,1114,0-1,13,-,-,-,13,"14,15",e1g1,"e8g8,g4f3"
5969,2010,1987,0-1,-,-,11,-,-,"8,9,10,11",-,"c5e7,f6d5,d8d5,e8g8"
5970,1426,1475,1/2-1/2,7,-,10,-,"4,5,6,7",10,"e4d5,c4b5,d2d4,d2d4",e8g8
5971,968,999,0-1,-,-,-,9,10,"8,9",e1g1,"e8c8,d6e5"
5972,652,711,1/2-1/2,-,-,-,-,"4,5",-,"b5a4,e1g1",-
5973,1410,1406,1-0,12,-,-,-,"10,11,12",10,"h5h4,g5h6,g2f1",h7h6
5974,868,722,1-0,-,-,-,-,"4,5,6,7,8,9,10,11",-,"e1g1,e1g1,c2c3,c4f7,g5f7,e1g1,g5e3,b1c3",-
5975,1568,1564,0-1,13,-,13,-,"9,10,11,12,13","6,7,9,10,12,13","d5c6,e5c6,b5c6,c6a8,e1g1","e7b4,f6e4,e8g8,b7c6,d8a8,e8g8"
5976,1716,1743,0-1,7,-,6,-,"4,5,6,7",6,"d2d4,d2d4,a2a4,a2a4",b7b5
5977,1255,1240,1-0,8,-,8,-,"7,8",8,"e2e4,f3g5",h7h6
5978,1837,1994,0-1,10,-,8,-,"6,7,8,9,10",8,"c2c4,d4c5,c4d5,c4d5,d4c5",d5c4
5979,1786,1770,0-1,-,9,-,15,9,"8,9,10,11,11,12,12,13,14,15,15",e1c1,"d8d4,b8d7,d7e5,d7e5,d7e5,d7e5,d7e5,h7g6,c7d6,d7b6,f6d5"
5980,1877,1859,1-0,-,13,4,-,"7,8,9,10,11,12,13",4,"h2h4,e4e5,e4e5,h6g7,h4h5,e1c1,g2g4",d7d6
5981,1603,1586,1-0,6,-,9,-,6,9,e1g1,h6f5
5982,1530,1500,1-0,5,-,8,-,5,"5,6,7,8",e1g1,"e8g8,d7c6,c8g4,d8e7"
5983,1620,1641,1-0,9,-,11,-,"6,7,8,9","10,10,11","b5c6,e1g1,b1d2,e1g1","c6b5,c6b5,h7h6"
5984,1666,1625,0-1,10,-,-,-,10,-,d1d3,-
5985,1802,1812,0-1,6,-,10,-,"5,6",10,"b5c6,e4e5",c5c4
5986,1461,1539,1-0,-,-,-,-,-,"8,9,10,13,14,15",-,"a7a5,h7h6,h6g5,a7a5,e6e5,g3g1"
5987,1592,1531,0-1,-,10,10,-,10,"9,10",e1c1,"b6b5,b8d7"
5988,1156,1201,1-0,-,-,-,-,-,-,-,-
5989,1489,1501,1/2-1/2,8,-,-,-,"7,8","10,11,12","e1g1,g2g4","e8c8,e8c8,e8c8"
5990,1705,1703,0-1,-,-,5,-,"7,8,9,10,11,12,12,13,14,15,15",5,"d4c5,b1d2,e3d4,g3d6,e5c6,c2d1,c2b1,g3e5,d3f5,e5f6,e5f6",c7c5
5991,1332,1404,0-1,-,-,-,-,"10,11,12,13",-,"h5h4,c5a3,c4b5,c4b5",-
5992,1960,1958,0-1,-,14,12,-,"7,9,10,10,11,11,12,13,14,14","10,11,12","b1c3,c4b5,e1c1,e1c1,c4b5,c4b5,d5b5,e1g1,a1d1,a1d1","f6d5,e7g5,e8g8"
5993,2022,2017,1-0,-,-,-,-,-,-,-,-
5994,1271,1276,0-1,7,-,15,-,7,"12,13,14,15",d4e5,"g6e5,e5f3,f3d2,e8g8"
5995,2115,2076,1-0,5,-,4,-,5,4,e3e4,d7d5
5996,2116,2044,1-0,6,-,5,-,6,5,b2b3,c7c5
5997,1480,1513,0-1,-,-,15,-,"14,15",15,"b2b4,b2b4",e5e4
5998,1436,1495,0-1,12,-,-,-,"10,11,12",15,"e5e6,d4d3,d3h3",c7f4
5999,867,815,0-1,-,-,-,-,"5,6,7,8,9,10,11,12","5,6,7,8,9,10,11,12,13,14,15","e1g1,f3e5,e1g1,f3e5,c3e2,e1g1,g5h4,c2d3","d7c6,d8e7,e5d4,e5d4,b4d2,g4f2,d8e7,d8d3,f2h4,f2h4,g4f2"
6000,1874,2110,0-1,-,-,5,-,"5,6,7,8,9,10,11,12,13,14,15",5,"d2d4,b1c3,e1g1,e1g1,e1g1,g3f4,d3d4,c2c3,b3b4,d1b3,h2h4",b8c6
6001,1658,1624,0-1,9,-,-,-,"7,8,9","8,9,10,11,14,15","b5d3,a4b3,a2a4","e8g8,e8g8,a7a5,d7f8,h6h5,h8h5"
6002,852,974,0-1,-,-,-,-,-,-,-,-
6003,1792,1744,0-1,11,-,-,-,"7,8,9,10,11",15,"d4d5,e1g1,f3e5,f3d4,e1g1",a6a5
6004,1063,929,1/2-1/2,9,-,10,-,9,10,e1g1,e8g8
6005,881,952,0-1,-,-,14,-,"9,11,12,13,14,15",14,"f3d4,e1g1,c2d3,f5a5,e1g1,e1g1",b7b6
6006,1659,1671,1-0,12,-,-,12,"5,6,7,8,9,10,11,12","11,12,12","e1g1,e1g1,d1h5,e5c6,b1c3,b1d2,h5e2,b2b4","d8e7,e8c8,e8c8"
6007,2213,2206,0-1,12,-,8,-,12,"7,8",d3h7,"d6c5,e8g8"
6008,1291,1309,0-1,5,-,-,-,"4,5",-,"f3d4,e1g1",-
6009,1577,1626,0-1,8,-,-,-,8,"7,8,10,11,13",d1d2,"a7a6,e8g8,b7b5,c6b5,d7b5"
6010,1840,1889,1-0,12,-,-,-,"10,11,11,12,12","8,9,10,11,12,14","h2h4,g5e3,g5h4,g2g3,g2g3","d7d5,d7d6,f6d7,g7f6,h8g8,h3d7"
6011,1805,1712,1/2-1/2,15,-,-,-,"6,7,8,9,10,11,12,13,14,15","6,7,8,9,10,11,12,13,14,15,15","d2d3,d2d3,c4b3,c3d5,a3b4,d2d3,e1g1,g5e3,h4g3,a1a3","d7d6,c6b4,c8e6,e6b3,b3c2,c2b3,a7a6,a7a6,e8g8,f6g8,f6g8"
6012,1750,1743,1-0,-,-,5,-,-,5,-,d7d5
6013,1448,1339,1-0,-,-,-,-,-,-,-,-
6014,1055,1094,0-1,-,-,-,-,-,-,-,-
6015,1915,1852,0-1,9,-,7,-,9,7,e1g1,e8g8
6016,1438,1401,0-1,-,-,-,-,-,"6,9,10,11,12,13,14,15",-,"c6b4,d6d5,c5b6,c6d4,e6b3,b5d4,e5d4,a7c6"
6017,1476,1477,1-0,14,-,12,-,14,"11,12",c2c4,"b4d2,e8e7"
6018,1003,934,1-0,-,-,-,-,"11,12,13,14,15",-,"f3f4,b5c7,c7a8,a8b6,f1e2",-
6019,2007,2018,1-0,8,-,9,-,"5,6,7,8",9,"e4d5,c4b3,e1g1,e1g1",e8g8
6020,1427,1381,0-1,10,-,10,-,10,"4,5,6,7,8,9,10",e1g1,"e8g8,d7d6,b4c3,b4c3,d7d6,d6e5,e8g8"
6021,1588,1606,1-0,-,-,-,-,-,"11,12,13,14,15",-,"d7d6,e8g8,e7c6,c7c5,c7c5"
6022,1402,1451,0-1,12,-,-,12,"7,8,9,10,11,12","7,8,8,9,9,10,10,11,12,12","f3e5,b1d2,g3e5,d1a4,e1g1,f2f3","e8g8,d6e5,d6e5,a7a6,a7a6,d7c6,d7c6,g7f6,h7h5,e8c8"
6023,1998,1970,1-0,15,-,15,-,"4,5,6,7,8,9,10,11,12,13,14,15","5,6,7,8,9,10,11,12,13,14,15","b1c3,d2d4,b2b4,a2a4,e1g1,e4d5,d1b3,d1d2,b4b5,a4b5,b3a1,e1g1","d7d6,c5b6,a7a6,e8g8,f6d5,d5c3,c3d5,a6b5,a8a1,c6d4,e8g8"
6024,1667,1665,1-0,13,-,11,-,"8,9,10,11,12,13","7,8,9,10,11","c4a2,c4a2,b3a2,c2b3,e1g1,e1g1","a7a6,d6d5,d6d5,d4b3,e8g8"
6025,1204,1165,0-1,-,9,10,-,"8,9","9,10","d4e5,e5g3","e8g8,e8g8"
6026,1900,1849,0-1,-,-,-,-,-,"11,12,13,13,14,14,15,15",-,"e6e5,d8e7,c6b4,c6b4,e6d5,e6d5,d5c3,d5c3"
6027,1410,1507,0-1,13,-,-,-,"9,10,11,11,12,12,13,13",-,"b3b4,e1c1,b4a4,b4c5,a1d1,a1d1,a1d1,c3d5",-
6028,1920,1882,1-0,-,-,9,-,-,"8,9",-,"d7d5,e8g8"
6029,1974,1966,0-1,7,-,12,-,"6,7","9,10,11,12,12","h2h3,h2h3","e7b4,g4h5,f6e4,f6e4,f6e4"
6030,1538,1545,1/2-1/2,15,-,10,-,"13,14,14,15,15","9,10","h2h4,c5e4,c5e4,a1c1,a1c1","e8g8,e8g8"
6031,1102,1215,1-0,-,-,-,13,-,"9,10,11,12,13,13",-,"c6a5,e8c8,e8c8,e8c8,e8c8,e8c8"
6032,1728,1695,0-1,14,-,13,-,"4,5,6,7,8,9,11,12,13,14","12,13","f3e5,c4e2,b5e2,d3e2,e1d1,e5f3,e1d1,d3d4,d4c2,d3d4","b8a6,d5d4"
6033,1722,1680,1-0,13,-,-,-,"11,12,13,13",-,"e2e4,f4d6,f4d6,f4d6",-
6034,1423,1399,1-0,-,-,-,-,-,-,-,-
6035,1448,1436,1/2-1/2,10,-,-,14,"5,6,7,8,9,10",14,"e1g1,d2d4,c1e3,b5a4,a4b3,c3d5",g5g4
6036,1354,1309,0-1,8,-,8,-,"6,7,8","7,8","e4d5,e4d5,d1e2","b4c3,e8g8"
6037,1671,1662,0-1,-,-,14,-,"4,5,6,7,8,9,10,11,12,13,14,15","13,14,14","d2d4,d4e5,f3d4,d5d6,d5d6,d1h5,e4d5,c4b5,b5d7,e1g1,e1g1,e1g1","g8e7,e8g8,e8g8"
6038,1440,1461,0-1,10,-,-,-,10,15,d4d5,e8g8
6039,1814,1807,1/2-1/2,-,9,8,-,"7,8,9,9","4,5,6,7,8","f2e3,d1d2,h2h3,h2h3","f6g4,c5e3,c5e3,c7c6,a8b8"
6040,1658,1704,0-1,-,10,10,-,10,10,e4e5,f6g4
6041,1694,1713,0-1,10,-,-,12,"6,8,9,10",12,"c2c4,h4f3,g5f6,b2b3",c6b4
6042,1226,1188,1-0,-,12,-,12,"8,9,10,11,11,12,12","12,12","c3d5,d4a4,e1c1,e1c1,e1c1,c3d5,c3d5","c7c6,c7c6"
6043,2119,2238,0-1,6,-,-,-,6,"14,15,15",d2d4,"c7b7,e8c8,e8c8"
6044,1744,1471,1-0,14,-,14,-,"13,14","13,14","e1g1,a3a4","h7h5,h7h5"
6045,1484,1513,1-0,9,-,7,-,9,7,e2d3,d7d5
6046,1783,1772,0-1,8,-,11,-,"4,5,6,7,8",11,"d2d4,f3d4,d1d4,d4d3,b1c3",f6d4
6047,1708,1658,0-1,9,-,8,-,"8,9",8,"d3d4,e1g1",d6e5
6048,1925,2005,0-1,7,-,5,-,7,5,c2c4,c7c5
6049,1415,1422,0-1,5,-,13,-,5,"9,10,11,12,13",d2d4,"e8g8,e8g8,e8g8,c6d5,e5e4"
6050,1833,1898,1-0,-,-,-,-,-,-,-,-
6051,1517,1560,1-0,8,-,-,-,"4,5,6,7,8","7,8","b1c3,d2d4,c3d4,d4d5,e1g1","f6e4,f6g4"
6052,2168,2180,0-1,10,-,10,-,"6,7,8,9,10",10,"h2h3,c1f4,b1d2,e1g1,e1g1",e8g8
6053,1729,1669,0-1,4,-,9,-,4,"5,6,8,9",b1c3,"e8g8,d7d5,d5c4,c5f2"
6054,1847,1962,0-1,15,-,-,-,"13,14,15",-,"f3d4,g3d6,e1g1",-
6055,1049,987,1-0,-,9,-,-,9,-,d2f2,-
6056,1721,1692,1-0,-,-,-,-,-,-,-,-
6057,1572,1603,0-1,6,-,-,12,6,12,a2a3,f8e7
6058,1244,1534,1-0,8,-,-,-,"7,8","10,11,15","h2h3,g2g4","h5g6,d7c5,c5b4"
6059,1470,1437,1-0,9,-,-,11,"7,8,9","8,9,10,11,11","b5c4,d2d4,c2c3","h6f5,f5h4,d7c5,d7f6,d7f6"
6060,908,1206,0-1,8,-,-,-,"6,8","14,15","e1g1,a1c1","b4d6,d8a5"
6061,2047,2028,1-0,-,7,7,-,"6,7",7,"h2h4,e1c1",d7d5
6062,1906,1927,0-1,10,-,8,-,"9,10",8,"h2h4,c1e3",b7b6
6063,1474,1497,1-0,-,-,-,15,"8,9,10,11,12,13,14,15","8,9,10,11,11,12,12,13,13,14,14,15,15","f4d6,h2g3,d1e2,b1d2,d4e5,d3e4,b1d2,b1d2","e8g8,d8b6,c8d7,c6e5,c6e5,f6g4,f6g4,d7c6,d7c6,b6c7,b6c7,h7h5,a8c8"
6064,1373,1419,0-1,10,-,-,-,"4,5,6,7,8,9,10","10,11,12,13,14,15","d1e2,d2d4,c4b3,a2a4,c3e2,e1g1,c2c3","g8f6,c6e5,g4e5,g7g5,g5f4,f4g3"
6065,2105,1992,1-0,7,-,10,-,7,"9,10",c1e3,"c8d7,e8g8"
6066,1841,1851,1-0,7,-,-,-,7,"7,8,9,10,11",f2f3,"e8g8,e8g8,b8d7,f6e4,b8d7"
6067,1580,1508,0-1,-,-,14,-,-,"10,11,12,13,14",-,"e7f6,f6d4,b8c6,d4c3,f5e4"
6068,1416,1476,1-0,13,-,-,-,"9,10,11,13","6,7,8,9,10,11,12,13,14,15,15","e1c1,d4d5,e1c1,a2b3","b4c3,b4d2,b7d5,d5f3,b7f3,b7f3,b4b2,b3d3,b7f3,c6b4,c6b4"
6069,2119,2140,1-0,7,-,5,-,7,5,h2h4,e8g8
6070,1762,1709,0-1,-,-,-,-,-,15,-,d7e5
6071,1331,1337,0-1,8,-,8,-,8,8,e1g1,e8g8
6072,1842,1789,0-1,4,-,6,-,4,6,c2c4,b8c6
6073,1578,1579,0-1,9,-,10,-,"4,5,6,7,8,9","8,9,10","d2d4,d2d4,e1g1,e1g1,c3e2,a3a4","d7d6,c8g4,c8g4"
6074,1192,1083,0-1,-,-,-,-,"14,15","5,6,7,8,9,10,11,12,13,14,15,15","d1d4,f2f3","d8a5,d7d5,d7d5,g5f4,c8b7,d8f6,f6b2,e5c5,g5g4,c8b7,c5b4,c5b4"
6075,1841,1927,0-1,8,-,-,-,"7,8","12,13,14,15","e1g1,e1g1","e5e4,b7b6,g4e3,e4f4"
6076,1714,1733,1-0,4,-,7,-,4,"5,6,7",d2d3,"d7d6,h7h6,b7b5"
6077,1237,1139,0-1,-,-,-,-,"6,7,8,9,10,11,12,13,14,14",-,"c2c4,d3g6,d1f3,d4e5,d3g6,d3g6,a2a3,e5f7,g6f5,g6f5",-
6078,1769,1806,1-0,-,-,6,-,"12,13,14,15",6,"g5g6,f3e5,e3e4,g2g4",e8g8
6079,1691,1739,0-1,7,-,-,-,"5,6,7","10,11,12,13,14,15","d3c2,e1g1,e1g1","c7c5,g4f6,d6e5,c7c5,e7d6,d7c5"
6080,1898,1952,0-1,12,-,12,-,"8,9,10,11,12","11,12,12","d4c5,c3e2,c6d7,b2b3,e1g1","a8c8,e8g8,e8g8"
6081,2254,2278,0-1,-,-,-,-,"10,11,12,13,13,14,14,15,15","11,12,13,14,15","d2b3,d2b3,c1e3,b3c5,d4c5,b3c5,e3c5,e3c5,e3c5","a6a5,b7a6,d7c5,f8c5,b6c5"
6082,1694,1795,0-1,6,-,-,8,6,"7,8",h2h3,"e8c8,g8e7"
6083,871,765,1-0,-,-,-,-,-,-,-,-
6084,1681,1659,1-0,12,-,10,-,"8,9,10,11,12",10,"e2f3,c3e2,f4d6,c3e2,e1g1",d6g3
6085,1764,1813,1-0,-,-,-,-,-,"13,14,15",-,"a5b6,a7a5,c6a7"
6086,1471,1723,0-1,-,-,-,-,"10,11,12,12","10,11,12,13,14,15","b5d3,f4g5,d2c4,d2c4","e7g5,g5f4,g7g6,d8f6,d8g5,h6g5"
6087,1470,1436,1-0,-,-,-,-,-,-,-,-
6088,1519,1514,1/2-1/2,-,-,12,-,"8,9,9,10,10,11,11,12,12,13,13,14,14,15,15",12,"h2h3,d4e5,d4e5,f4e5,f4e5,f4e5,f4e5,c2a4,c2a4,e1g1,e1g1,h2g3,h2g3,d3e4,d3e4",d6g3
6089,1731,1719,1-0,6,-,-,9,6,"7,8,9",d1e2,"b7c6,f8d6,e8c8"
6090,2096,2046,0-1,10,-,7,-,"9,10","5,6,7","g5f4,a2a4","d7d5,e6d5,c8d7"
6091,1825,1816,0-1,6,-,15,-,"5,6","5,6,7,8,9,10,11,11,12,12,13,14,15","e1g1,e1g1","d5d7,e8c8,e8c8,e8c8,e8c8,c7d6,f6e4,f6e4,g4f3,g4f3,g4f3,h5h3,h7h5"
6092,869,935,0-1,7,-,10,-,7,"9,10",h2h3,"g4d7,b7b5"
6093,1490,1538,1-0,-,-,-,-,7,-,e1g1,-
6094,1043,1043,1-0,-,-,-,-,"11,12,13,14,15,15",-,"d5c7,c7a8,e2a6,c1g5,f4c7,f4c7",-
6095,1991,1904,1-0,-,-,5,-,"8,9,10,11,11,12,12,13,13,14,14,15",5,"f4g3,e3d4,g3d6,g3d6,g3d6,e1g1,e5c6,g3h2,g3h2,g2g4,g2g4,e2h5",e8g8
6096,1751,1730,1/2-1/2,7,-,7,-,7,7,d2d4,e8g8
6097,1505,1460,1-0,9,-,-,-,"7,8,9",-,"b5c6,f3e5,a2a4",-
6098,1501,1515,1-0,-,-,-,-,"6,7,8,9,10,11,12,13,14,15",-,"f3e5,f3g5,f3g5,h2h3,b7b3,g5e6,c8h8,e6g5,g7h6,g7h6",-
6099,1199,1185,1-0,10,-,-,10,"6,7,8,10","4,5,6,7,8,9,10,10","h2h3,d2d3,c3a4,e1g1","a7a5,a7a5,a7a5,a7a5,c5b6,c7c6,f6g8,f6g8"
