Id,WhiteElo,BlackElo,Result,WhiteShortCastle,WhiteLongCastle,BlackShortCastle,BlackLongCastle,WhiteCastlingConsiderationTurn,BlackCastlingConsiderationTurn,WhiteBestMoveAtConsiderationTurn,BlackBestMoveAtConsiderationTurn
14187,3532,3532,0-1,4,-,5,-,4,5,f8g7,e2e4
14186,3532,3532,1-0,4,-,5,-,4,5,f8g7,e2e4
14191,3532,3532,1/2-1/2,5,-,5,-,5,5,e8g8,b1d2
14190,3532,3532,1-0,5,-,5,-,5,5,e8g8,b1d2
14189,3532,3532,0-1,10,-,8,-,10,"7,8",c8e6,"g2g3,f1g2"
14192,3532,3532,1/2-1/2,-,-,12,-,"10,11,12,13,14,14,15,15","4,5,6,7,8,9,10,11,12","d8e7,b7b6,e8g8,e5e4,f8e8,f8e8,d7e5,d7e5","g5h4,d4d5,e2e3,b2c3,d1c2,f1d3,f2f3,a2a4,g1e2"
14194,3532,3532,1/2-1/2,-,9,10,-,"7,8,9,9","8,9,10","f8e7,a7a6,d8c7,d8c7","e1c1,c4b3,g2g4"
14193,3532,3532,1-0,-,-,11,-,"10,11,12,13,13,14,14,15,15","4,5,6,7,8,9,10,11","d8e7,e8g8,f8e8,e7d8,e7d8,g7g5,g7g5,f6e4,f6e4","g5h4,d4d5,e2e3,b2c3,d1c2,f1d3,f2f3,g1e2"
14197,3532,3532,1/2-1/2,8,-,5,-,"7,8","4,5","b8a6,a6c7","g1f3,f1e2"
14195,3532,3532,1-0,-,9,10,-,"7,8,9,9","8,9,10","f8e7,a7a6,d8c7,d8c7","e1c1,c4b3,g2g4"
14196,3532,3532,0-1,8,-,5,-,"7,8","4,5","b8a6,a6c7","g1f3,f1e2"
14199,3486,3254,1-0,6,-,7,-,6,"6,7",h7h6,"c3a4,a4c5"
14198,3286,3486,1/2-1/2,6,-,9,-,6,"6,7,8,9",h7h6,"c3a4,a4b6,f2f4,f4e5"
14200,3595,3486,1-0,9,-,8,-,9,"7,8",a7a6,"g1f3,e1g1"
14201,3486,3350,1/2-1/2,10,-,-,-,"6,7,8,9,10","9,10,12,13,14,14,15,15","c6b4,g8f6,e7f6,b4d5,b7b6","e1g1,d1a4,f1e1,c1d2,c4d3,c4d3,f3g5,f3g5"
14202,3283,3486,0-1,-,-,-,-,-,-,-,-
14203,3246,3486,1/2-1/2,13,-,-,11,13,11,c6e5,g1f3
