Id,WhiteElo,BlackElo,Result,ConsideredMovesWhite,BestPieceMovesCountWhite,ConsideredMovesBlack,BestPieceMovesCountBlack
19665,2087,2071,0-1,9,1,10,1
19664,814,922,0-1,6,1,10,1
19673,1931,2009,1-0,10,2,9,2
19671,909,1003,1-0,9,2,5,3
19670,1365,1350,1-0,9,3,7,0
19676,1322,1383,1-0,7,2,9,3
19672,1847,1779,1-0,8,2,9,3
19674,1379,1356,0-1,9,2,10,2
19677,1884,1895,1-0,10,1,7,3
19680,1637,1637,1-0,8,1,4,2
19684,739,789,0-1,3,2,7,3
19681,1558,1652,1-0,9,2,8,3
19679,1774,1825,0-1,9,2,10,1
19675,1796,1717,1-0,10,0,10,1
19686,1842,1876,0-1,8,1,8,0
19678,1293,1259,0-1,7,2,6,3
19687,1508,1505,0-1,8,4,6,1
19688,1406,1434,1-0,5,2,10,1
19683,1440,1466,1-0,8,2,9,2
19682,1929,2006,1-0,10,1,8,1
19689,1931,1978,1-0,8,0,5,3
19691,827,832,0-1,9,3,10,3
19695,1570,1561,1/2-1/2,7,3,9,3
19685,1963,2070,0-1,10,2,10,2
19696,1634,1543,1-0,6,4,8,1
19693,1419,1362,1-0,5,1,10,2
19694,1360,1639,0-1,10,2,10,1
19700,1150,1082,0-1,6,1,10,2
19699,1813,1831,0-1,8,1,7,0
19698,1173,1176,1-0,5,2,10,2
19692,1416,1356,1-0,10,2,10,1
19704,1903,1884,0-1,10,1,8,2
19690,1442,1414,1-0,7,1,10,1
19697,898,992,0-1,10,1,8,2
19709,818,861,0-1,5,3,5,2
19705,1491,1483,1-0,6,1,6,1
19702,2119,2145,1-0,6,1,10,4
19701,1673,1639,0-1,10,1,8,3
19708,1636,1656,0-1,6,0,6,1
19703,1505,1590,0-1,7,2,10,1
19707,1442,1476,0-1,7,2,7,4
19712,1389,1406,1-0,10,2,5,3
19706,1982,1955,1-0,8,1,7,2
19713,1815,1791,1-0,7,2,6,2
19715,1861,1862,1-0,7,2,7,3
19711,1007,1066,0-1,10,1,10,1
19716,1682,1578,1-0,9,2,5,3
19710,1797,1802,1/2-1/2,10,2,10,2
19718,2060,2055,1-0,9,3,8,3
19720,1643,1844,1-0,8,1,7,4
19714,1149,1151,1-0,6,4,8,1
19722,1554,1542,1-0,7,2,6,1
19717,1940,1865,0-1,9,2,10,2
19719,1261,1266,1-0,10,0,4,3
19721,1941,1968,1-0,8,2,8,3
19727,1529,1504,0-1,8,3,10,2
19723,1931,1914,1-0,8,3,5,2
19726,1584,1602,0-1,9,3,8,1
19730,1337,1388,1-0,10,1,6,2
19733,1675,1708,0-1,6,3,5,1
19728,1448,1460,1-0,9,1,10,0
19729,1835,1653,1-0,10,1,10,1
19735,1980,1956,0-1,6,1,7,2
19732,2186,2252,0-1,10,1,10,1
19724,1498,1482,1/2-1/2,10,1,10,1
19736,1212,1247,1-0,9,2,5,2
19734,1825,1857,0-1,10,2,9,2
19738,1091,1039,1/2-1/2,9,2,9,3
19725,1598,1617,1-0,9,2,6,1
19731,1142,1159,0-1,10,2,9,2
19737,1470,1519,1-0,5,1,10,2
19743,1718,1724,1-0,7,1,7,2
19746,1728,1745,1-0,7,3,6,2
19741,1593,1584,1-0,6,0,8,3
19744,1918,1903,0-1,7,2,10,2
19742,1103,1032,0-1,10,2,7,1
19739,1270,1265,0-1,10,2,8,1
19740,1123,1103,1-0,8,2,10,2
19750,1509,1460,1-0,3,1,4,1
19749,2091,2043,0-1,6,2,6,0
19745,1692,1990,0-1,10,1,6,1
19753,1383,1403,1/2-1/2,7,2,4,2
19754,1241,1212,1-0,7,2,8,2
19752,1998,2051,0-1,8,2,9,2
19755,1494,1493,1-0,4,1,10,2
19747,976,991,1-0,7,3,10,1
19748,1334,1298,1-0,9,0,9,0
19751,1303,1300,0-1,8,1,6,1
19757,1897,1895,1-0,10,2,8,1
19756,1574,1576,1-0,10,3,5,1
19764,1216,1282,1/2-1/2,5,2,7,3
19762,1150,1196,1-0,6,2,6,1
19758,1034,1002,1-0,5,3,7,3
19765,1711,1699,0-1,6,3,7,2
19769,1605,1655,1-0,1,0,0,0
19760,1947,1912,0-1,10,2,4,1
19759,1531,1607,1-0,10,3,5,1
19761,1408,1385,0-1,10,1,9,2
19763,1746,1632,1-0,7,1,10,2
19766,1521,1467,0-1,8,2,10,1
19767,1840,1834,1-0,9,1,4,2
19776,1283,1316,1-0,4,2,4,3
19777,2072,2092,0-1,8,3,5,2
19768,2199,2296,0-1,8,2,10,2
19771,1802,1883,0-1,7,1,7,1
19772,1851,1852,0-1,6,2,9,2
19778,1497,1538,0-1,7,3,7,3
19774,1480,1467,1-0,9,2,4,1
19780,1295,1270,0-1,7,3,4,2
19770,1196,1194,1-0,4,1,10,1
19775,1592,1577,1-0,9,1,6,1
19773,1608,1575,0-1,10,2,7,1
19779,1381,1377,1/2-1/2,10,1,8,2
19785,1837,1845,0-1,8,2,3,2
19781,1150,1233,0-1,10,3,6,1
19782,1972,1913,1-0,7,1,8,1
19784,1665,1759,1-0,9,2,8,2
19787,2097,2156,0-1,8,1,7,2
19791,1399,1408,0-1,6,2,6,1
19783,714,732,1-0,8,2,10,1
19788,2094,2040,0-1,8,3,10,1
19790,2073,2052,1-0,10,3,9,3
19789,1052,1080,1-0,9,2,9,3
19792,1193,1111,0-1,10,3,7,2
19793,1267,1296,1-0,5,1,10,2
19795,1396,1378,1-0,5,1,7,2
19796,1601,1668,0-1,10,2,9,1
19794,1143,1135,1/2-1/2,5,1,10,3
19799,1736,1774,0-1,6,2,8,1
19798,1180,1174,1-0,6,0,4,1
19786,892,895,1/2-1/2,10,2,10,1
19806,1570,1601,1-0,10,2,6,3
19805,1718,1649,0-1,6,3,9,2
19801,1845,1853,0-1,8,1,7,0
19800,2184,2122,1-0,7,3,7,1
19802,1230,1227,1-0,10,2,9,2
19797,1963,1973,0-1,10,2,10,2
19803,1735,1885,1-0,6,1,10,2
19809,1430,1426,1-0,10,2,6,2
19807,1455,1425,1-0,10,3,10,2
19815,1726,1823,0-1,5,1,5,2
19810,1435,1462,1-0,7,3,9,3
19811,1593,1581,1-0,7,3,7,1
19804,1450,1476,0-1,9,1,9,0
19812,1342,1391,1-0,8,2,5,2
19814,1520,1541,0-1,6,2,6,3
19813,1994,2098,1-0,10,2,8,0
19817,1575,1492,1/2-1/2,10,3,6,4
19816,1686,1777,1-0,7,2,5,3
19819,1474,1464,1-0,7,0,5,2
19808,1778,1783,1-0,7,1,10,2
19825,1607,1636,1-0,8,3,6,3
19823,2057,2109,1-0,6,3,8,2
19818,1429,1434,1-0,8,2,9,1
19828,1162,1166,1-0,5,1,4,2
19826,1196,1221,1-0,7,2,4,2
19822,1966,1978,1-0,7,3,7,3
19821,1536,1533,1-0,9,2,5,2
19827,2169,2233,0-1,6,2,10,2
19824,1414,1412,0-1,10,2,6,2
19820,1342,1326,1-0,10,1,10,2
19831,1255,1500,0-1,10,1,6,1
19830,1478,1476,0-1,8,2,8,2
19835,1779,1754,1-0,10,3,8,3
19833,1679,1633,1-0,10,2,5,1
19829,1978,1971,1-0,10,3,10,1
19832,1600,1559,0-1,6,3,8,3
19836,1934,1949,0-1,10,3,6,0
19838,1659,1678,0-1,7,0,5,1
19834,1405,1408,0-1,8,3,10,2
19837,1475,1467,0-1,7,1,10,2
19840,1388,1402,1-0,6,2,10,1
19843,1535,1629,0-1,8,2,7,1
19839,2019,1953,0-1,9,2,6,2
19842,1683,1639,0-1,7,1,10,1
19846,1137,1147,1-0,7,2,6,1
19845,1897,1988,0-1,10,2,8,2
19844,1500,1401,0-1,8,1,10,2
19841,1501,1535,1-0,10,1,9,1
19851,1879,1929,1-0,6,1,7,3
19853,1142,1087,0-1,9,3,8,2
19847,1316,1331,1-0,10,1,5,0
19849,1451,1638,0-1,10,2,7,2
19848,1451,1488,0-1,10,0,7,0
19857,1779,1902,1-0,5,2,5,1
19850,1686,1677,1/2-1/2,8,1,5,2
19858,2000,2143,1/2-1/2,8,3,8,2
19852,968,823,0-1,10,2,10,2
19855,2059,2045,1-0,9,1,9,2
19862,1017,1033,0-1,4,2,6,3
19856,1411,1404,0-1,8,2,7,2
19866,1682,1582,1-0,7,3,4,2
19854,1129,1247,0-1,9,1,10,0
19864,1537,1671,0-1,7,1,5,2
19863,1625,1666,0-1,7,3,7,1
19860,1948,1966,1-0,10,1,8,1
19861,1724,1749,1/2-1/2,8,2,9,1
19865,1085,1054,1-0,5,2,10,2
19859,1687,1684,0-1,10,2,9,0
19868,1324,1337,1-0,10,1,8,2
19875,934,989,1-0,5,2,4,2
19871,2067,2099,0-1,9,1,10,0
19874,1576,1606,1-0,8,1,6,2
19867,1222,1181,0-1,6,2,10,2
19869,1502,1624,0-1,10,2,8,1
19876,1772,1808,1-0,6,3,8,3
19873,2077,1953,0-1,10,3,10,2
19870,1555,1503,1-0,10,2,10,1
19878,884,901,1-0,5,0,7,2
19881,1339,1310,1-0,6,4,9,2
19880,1798,1782,1-0,10,2,6,2
19872,1670,1748,1-0,10,2,10,2
19879,1597,1679,1-0,10,3,6,2
19882,1335,1370,1/2-1/2,10,2,7,2
19883,2127,2058,1-0,7,2,9,2
19889,2013,2108,1-0,6,3,9,2
19884,1709,1656,1-0,5,2,10,2
19892,1417,1440,0-1,6,2,5,2
19885,2219,2238,0-1,9,1,4,2
19877,1227,1214,1-0,10,1,5,1
19891,1414,1488,0-1,6,2,10,2
19888,1310,1341,1-0,10,3,8,2
19886,838,846,0-1,10,2,4,2
19895,1095,1017,0-1,6,2,9,2
19890,2069,2066,1-0,10,2,10,2
19887,726,764,1-0,7,2,6,1
19901,1471,1504,0-1,5,1,5,1
19900,1427,1436,1-0,7,1,4,3
19903,1663,1704,1-0,7,2,6,2
19894,1135,1099,0-1,10,2,8,2
19898,1784,1755,1-0,8,1,8,2
19897,997,983,0-1,7,1,9,3
19893,1164,1148,0-1,10,1,10,0
19899,1727,1732,1-0,9,2,7,1
19902,1828,1798,1-0,10,3,6,3
19896,1556,1477,1-0,7,1,10,1
19904,1914,1898,1-0,9,2,5,3
19912,1384,1366,1-0,4,1,4,2
19905,1040,1059,1-0,8,2,7,2
19908,1790,1769,0-1,8,3,7,3
19910,717,672,1/2-1/2,9,3,4,2
19907,1578,1586,0-1,10,3,7,2
19913,1507,1545,1-0,7,2,7,2
19914,1251,1295,1-0,7,0,5,1
19909,1676,1703,0-1,9,0,10,1
19911,2040,1867,1-0,10,2,10,2
19915,2103,2105,1-0,10,2,7,3
19906,1422,1431,1-0,9,0,10,1
19917,1608,1712,1-0,4,1,10,2
19920,2051,2101,1-0,10,2,5,2
19916,1403,1551,0-1,4,2,10,2
19923,1875,1865,1-0,6,3,5,2
19921,1062,1059,0-1,4,3,7,3
19922,1239,1263,0-1,6,3,10,2
19927,1612,1582,0-1,10,2,8,2
19924,1511,1554,0-1,9,3,9,3
19918,1396,1405,0-1,10,0,9,1
19919,2292,2139,1-0,7,2,10,2
19925,1078,1246,0-1,5,2,10,2
19931,1297,1356,0-1,5,2,7,3
19929,1329,1503,0-1,10,0,8,2
19928,1171,1138,1-0,10,1,5,4
19933,2118,2068,1/2-1/2,9,3,10,3
19930,1326,1354,0-1,10,1,10,2
19938,1432,1317,1-0,6,3,6,2
19937,1660,1686,1-0,7,1,5,1
19935,2136,2176,0-1,7,2,10,1
19939,1469,1459,1-0,10,2,5,2
19932,2206,2171,0-1,4,2,10,2
19926,1889,1878,1-0,9,3,9,1
19934,1783,1777,1-0,6,2,9,1
19940,1925,1964,1/2-1/2,6,2,9,3
19936,1116,1131,1-0,10,0,9,3
19942,2086,2017,0-1,10,2,10,2
19948,1739,1762,1-0,7,2,5,1
19945,1738,1775,0-1,7,1,7,1
19944,2223,2239,0-1,9,4,10,3
19941,839,707,0-1,10,3,10,3
19951,1889,1900,0-1,6,3,9,2
19949,1754,1705,1-0,5,1,9,2
19953,815,827,0-1,6,2,3,1
19956,1629,1637,0-1,3,1,3,0
19946,1084,1071,1/2-1/2,6,1,9,2
19943,992,995,0-1,10,1,7,1
19952,1157,1129,1-0,9,1,4,1
19950,1330,1316,1-0,8,1,9,0
19947,1780,1842,1-0,10,2,10,2
19955,1734,1695,0-1,6,1,8,2
19954,2125,2229,1-0,10,2,10,2
19959,1965,1886,0-1,8,2,10,0
19958,1930,1838,0-1,8,3,10,2
19966,1658,1674,1-0,6,4,5,2
19957,1708,1663,0-1,7,2,10,2
19963,2192,2280,1/2-1/2,7,0,9,1
19960,1396,1534,0-1,10,1,9,2
19961,1607,1684,1-0,10,0,10,0
19962,1579,1660,0-1,10,1,9,0
19971,1614,1560,0-1,9,2,3,2
19967,2147,2212,0-1,9,2,10,1
19970,1740,1851,0-1,10,1,8,0
19964,2059,2004,1-0,10,1,10,2
19968,1221,1312,1/2-1/2,10,4,10,2
19969,2054,2044,0-1,8,0,10,1
19974,1877,1891,0-1,8,2,9,2
19973,1740,1773,0-1,8,0,10,2
19965,1423,1394,1-0,10,2,10,2
19976,1151,1137,0-1,9,3,9,0
19972,1324,1254,1-0,6,2,8,2
19979,1603,1593,0-1,6,1,7,3
19975,1281,1218,1-0,10,2,6,2
19977,1060,1039,1-0,8,2,5,1
19981,1981,1969,1-0,5,1,10,1
19982,1322,1180,1-0,10,2,5,3
19983,1542,1574,1/2-1/2,10,2,10,2
19984,1213,1143,1-0,6,2,6,1
19980,1502,1532,0-1,9,3,10,2
19989,1581,1605,1-0,7,3,6,0
19987,1725,1692,0-1,10,2,8,2
19988,1833,1870,0-1,6,3,9,3
19986,1813,1733,1-0,10,3,9,2
19978,1916,1746,1-0,10,2,10,2
19991,1865,1827,1-0,9,1,4,2
19985,1695,1695,1-0,10,0,10,2
19990,1113,1065,1-0,8,1,6,2
19996,1924,1926,1-0,10,2,7,4
19992,2039,2051,1-0,5,1,7,0
19999,1637,1505,1-0,10,2,7,2
19995,1335,1240,1-0,7,1,10,2
19997,1561,1456,0-1,10,2,10,1
19998,1085,1177,1-0,9,3,5,3
20000,1250,1351,1-0,7,2,8,3
19994,1371,1419,1-0,9,3,10,2
20004,1313,1348,1/2-1/2,3,1,6,3
19993,2028,2010,1-0,10,2,9,0
20005,1096,1024,1-0,7,2,7,2
20002,1590,1676,1-0,9,2,9,3
20010,1762,1729,1-0,5,3,6,4
20001,1681,1679,0-1,9,2,10,0
20007,1543,1486,0-1,7,2,6,2
20003,1482,1480,0-1,9,3,10,3
20006,1731,1782,1-0,10,2,10,1
20008,1795,1794,1-0,7,1,9,2
20009,1219,1130,0-1,9,2,9,3
20016,1702,1689,1-0,6,3,8,3
20015,1826,1813,1-0,7,1,7,1
20012,1461,1427,1/2-1/2,10,3,9,2
20011,1706,1688,1-0,10,1,7,2
20013,2049,2105,1-0,10,2,8,3
20023,1527,1602,0-1,6,2,6,2
20018,1986,1960,0-1,8,2,8,2
20014,1825,1694,0-1,9,2,6,2
20019,2050,2070,1-0,5,1,10,3
20017,1212,1148,1-0,5,1,9,2
20020,1688,1736,1-0,10,2,10,1
20026,1102,1190,0-1,8,2,6,2
20027,1576,1632,1-0,10,2,4,1
20025,2197,2110,1-0,6,0,10,1
20021,927,994,0-1,7,2,10,3
20032,1991,1945,0-1,4,1,5,1
20034,1818,1819,1-0,5,2,5,2
20024,2149,2157,1/2-1/2,6,2,9,3
20031,1835,1880,0-1,7,0,6,2
20028,1291,1285,1-0,5,1,9,2
20030,1088,1221,1-0,5,2,10,2
20029,1636,1708,0-1,10,1,7,0
20022,1995,2053,0-1,10,1,6,3
20033,2173,2124,1-0,8,3,7,1
20038,1572,1574,0-1,7,1,8,1
20036,1778,1955,1-0,8,2,9,2
20044,1393,1377,1/2-1/2,6,1,6,2
20037,1153,1229,0-1,6,1,6,2
20042,1467,1496,0-1,6,2,4,3
20040,1497,1502,1/2-1/2,6,1,7,1
20043,1996,2051,0-1,7,3,6,3
20039,1201,1241,0-1,10,2,10,3
20046,1640,1648,0-1,10,2,10,3
20041,1540,1522,0-1,10,0,10,1
20047,1685,1665,1-0,10,1,7,2
20048,2143,2152,0-1,10,2,10,1
20035,988,1065,0-1,9,1,10,1
20055,1629,1621,1-0,6,2,6,3
20049,1542,1610,1-0,10,2,10,0
20052,1635,1664,1-0,10,2,8,3
20045,1516,1553,0-1,10,0,7,1
20051,1467,1401,1-0,9,3,9,1
20054,2293,2287,1-0,7,2,8,1
20053,1507,1535,0-1,10,2,10,1
20061,1362,1322,1-0,7,3,9,3
20057,1631,1575,1-0,6,1,5,3
20050,932,979,0-1,10,1,8,4
20059,1595,1553,0-1,6,2,7,1
20060,1927,1926,1-0,8,2,6,1
20058,2020,2039,1-0,8,0,8,2
20056,1994,1984,0-1,9,2,9,2
20062,1588,1587,1-0,5,2,8,0
20066,1179,1086,1-0,5,1,4,1
20064,1022,1055,1-0,5,2,8,1
20063,1938,2073,0-1,10,3,10,0
20070,1757,1773,0-1,6,3,7,2
20065,1134,1190,0-1,9,1,10,3
20071,1377,1446,1-0,8,1,4,2
20068,1193,1222,0-1,9,2,9,3
20073,1485,1493,1-0,9,3,9,3
20069,1768,1500,1-0,10,1,10,0
20079,1718,1746,0-1,5,1,5,2
20067,1355,1367,1-0,9,1,10,0
20075,1597,1590,1-0,8,1,4,2
20072,1992,1899,1-0,9,1,9,1
20077,1462,1430,1-0,10,1,5,3
20074,1323,1361,0-1,5,3,10,2
20081,1628,1595,0-1,5,3,7,1
20076,1973,1981,0-1,9,4,10,0
20085,1769,1815,0-1,6,3,6,2
20083,2113,2149,0-1,10,2,9,3
20084,1638,1639,1-0,10,3,10,0
20082,1516,1460,0-1,8,2,7,2
20090,1509,1479,1-0,5,2,5,2
20080,987,983,0-1,9,2,10,2
20086,1081,1229,1-0,9,1,10,1
20078,1911,1744,0-1,9,2,10,2
20091,1254,1236,1-0,10,2,5,2
20096,1943,1735,0-1,1,0,1,0
20088,1556,1568,1-0,8,2,10,2
20094,1166,1018,1-0,9,2,3,1
20093,1875,1888,0-1,8,3,9,3
20087,1197,1228,0-1,10,0,10,1
20092,1195,1180,1-0,5,2,10,2
20097,1584,1585,1-0,7,1,8,2
20089,1881,1859,1-0,10,3,10,3
20102,2210,2221,0-1,8,4,6,2
20103,936,1056,0-1,4,2,4,3
20098,1432,1326,0-1,5,1,10,2
20100,1382,1401,1/2-1/2,7,1,10,2
20095,1277,1236,1-0,9,2,10,1
20104,846,854,1-0,9,1,6,3
20106,1969,1961,1-0,8,4,9,2
20108,1617,1628,1/2-1/2,9,3,8,3
20101,1671,1672,1-0,10,0,9,0
20111,1625,1631,0-1,7,3,8,2
20110,1913,1966,0-1,7,2,10,1
20099,845,792,0-1,8,2,9,1
20105,1495,1483,0-1,10,2,10,3
20112,1505,1505,0-1,6,3,7,3
20109,1974,1925,0-1,10,0,10,1
20113,1725,1805,0-1,10,3,5,3
20107,1848,1806,1-0,10,2,10,3
20114,1625,1630,0-1,10,0,6,1
20119,2023,2130,0-1,6,1,10,2
20116,1477,1554,1-0,8,2,8,3
20118,1675,1693,1-0,10,2,7,1
20120,2134,2227,1-0,10,2,8,1
20122,1246,1291,0-1,7,2,8,1
20121,1612,1587,1-0,7,1,10,0
20123,1409,1395,0-1,6,2,8,3
20115,801,780,1-0,5,3,10,3
20125,1237,1109,1-0,5,3,7,3
20129,1127,1119,1-0,5,1,4,2
20124,1575,1583,0-1,6,3,10,1
20117,2094,2118,0-1,8,2,10,1
20133,1572,1488,1-0,6,1,5,1
20126,1616,1641,1-0,8,2,9,0
20136,1115,1114,1/2-1/2,6,3,4,2
20128,1813,1727,0-1,10,3,8,2
20127,879,986,1-0,9,1,10,0
20132,1686,1589,1-0,10,0,10,1
20139,1093,1045,1-0,7,2,8,3
20134,2115,2225,1-0,10,1,8,1
20131,1879,1920,0-1,8,0,10,3
20137,1867,1871,0-1,5,2,10,1
20130,1520,1526,0-1,10,1,9,3
20140,1317,1301,0-1,7,2,6,2
20135,1219,1266,0-1,10,3,5,3
20138,1949,1947,1-0,7,1,9,2
20141,785,774,1-0,6,3,9,0
20149,1415,1444,1-0,5,2,4,1
20146,1693,1724,1-0,8,3,9,3
20144,1949,1926,1-0,6,1,10,1
20143,1987,2026,1-0,8,1,9,2
20148,1737,1529,1-0,10,3,8,2
20142,1973,2041,0-1,8,3,10,2
20154,1353,1320,1-0,8,4,5,3
20145,827,966,1-0,7,1,8,0
20153,1884,1996,0-1,9,2,7,3
20152,2148,2026,1-0,7,3,10,3
20147,1524,1472,1-0,9,3,10,3
20151,1238,1391,0-1,9,3,10,1
20150,1629,1613,1-0,8,2,10,3
20159,1782,1871,0-1,6,1,10,3
20158,1605,1612,1-0,6,1,10,1
20160,1849,1844,0-1,10,1,6,2
20162,1412,1473,1-0,6,2,5,3
20166,1316,1314,0-1,2,0,2,1
20161,1401,1377,1/2-1/2,6,1,7,1
20165,1517,1516,1-0,5,2,8,3
20164,1817,1803,0-1,7,2,8,1
20155,1223,1223,0-1,9,3,8,0
20156,1596,1580,1-0,10,1,3,2
20157,1196,1404,0-1,8,2,10,1
20168,1686,1795,0-1,9,3,7,2
20163,1398,1415,1-0,10,1,10,3
20172,1239,1240,0-1,8,0,9,2
20170,1640,1664,0-1,7,2,10,3
20171,1621,1624,0-1,10,1,8,1
20169,1211,1204,0-1,8,1,9,1
20175,1175,1176,1/2-1/2,6,2,6,2
20167,1087,1153,0-1,10,1,8,2
20173,1698,1685,1-0,10,2,9,1
20174,2024,2054,0-1,8,0,8,1
20176,1510,1417,0-1,7,2,10,0
20177,955,922,1-0,4,1,9,3
20178,1768,1880,0-1,8,1,10,2
20182,1506,1504,0-1,10,2,6,2
20185,1349,1296,0-1,10,2,7,1
20184,1353,1348,0-1,7,1,8,2
20188,2003,1894,1-0,5,2,5,3
20180,1238,1182,1-0,10,1,7,1
20181,1687,1686,1-0,8,1,10,3
20179,1396,1403,1-0,9,3,10,1
20183,1440,1363,1-0,6,2,10,3
20187,1287,1284,0-1,7,3,8,1
20189,1874,1833,0-1,8,1,5,1
20186,845,882,0-1,9,4,5,1
20191,1723,1500,1-0,7,1,5,2
20190,1369,1458,1-0,10,2,6,1
20193,791,810,0-1,6,3,6,3
20197,1788,1692,0-1,9,4,4,2
20192,1796,1767,1-0,6,3,9,1
20196,1698,1742,0-1,7,3,8,3
20194,1848,1858,0-1,6,2,10,2
20199,1983,2183,0-1,10,3,6,3
20201,1435,1456,1-0,6,3,5,3
20206,1161,1253,0-1,8,3,8,3
20198,1144,1065,1-0,4,1,10,2
20195,995,1071,0-1,10,0,9,1
20200,1458,1481,1-0,9,1,9,1
20203,1890,1860,0-1,10,3,7,1
20205,1290,1320,1-0,10,1,4,1
20207,1884,1849,0-1,9,2,10,0
20204,1604,1614,1-0,10,0,6,1
20202,1781,1500,0-1,10,2,9,1
20208,1633,1659,1-0,7,1,7,2
20210,1535,1543,1-0,8,1,8,2
20216,1676,1553,0-1,5,2,3,2
20209,1481,1531,1-0,10,1,10,2
20211,1400,1326,0-1,8,3,9,0
20212,1623,1630,0-1,6,3,10,3
20217,2062,1926,0-1,8,3,10,2
20218,2077,2140,1-0,10,4,5,3
20215,1642,1655,0-1,10,3,10,2
20213,1073,1068,0-1,10,3,7,3
20214,1626,1645,0-1,7,1,6,2
20220,1901,1953,1/2-1/2,8,2,7,4
20225,1818,1858,1/2-1/2,10,1,7,2
20221,1204,1079,1/2-1/2,6,1,5,2
20226,1187,1214,0-1,6,3,8,1
20227,1801,1814,1-0,6,1,10,2
20231,1860,1845,0-1,5,3,5,3
20224,1554,1503,0-1,10,1,7,2
20229,1738,1722,1-0,4,2,9,3
20219,1672,1833,0-1,10,4,9,4
20222,1014,1034,0-1,7,1,10,2
20228,1139,1155,0-1,6,2,9,2
20223,983,863,1-0,7,1,10,1
20234,1080,1078,0-1,7,1,5,2
20232,1051,1055,0-1,9,2,8,3
20235,1194,1210,1-0,10,1,8,2
20241,1271,1288,1-0,7,1,4,2
20230,1819,1825,1-0,10,2,9,1
20236,2002,2002,0-1,9,1,9,2
20233,1500,1317,0-1,10,1,8,1
20244,1866,1933,1-0,6,2,7,2
20243,1873,1789,0-1,8,1,6,2
20239,1274,1255,0-1,10,2,4,2
20237,1802,1647,1-0,10,0,6,1
20246,1497,1555,1-0,7,2,4,2
20240,1189,1220,1-0,7,0,4,1
20238,1802,1784,0-1,9,1,9,1
20245,1455,1500,1-0,6,1,10,1
20250,1638,1635,1-0,7,1,8,1
20252,1681,1606,0-1,5,1,7,0
20248,2077,1853,1-0,10,2,10,2
20247,2105,2111,1-0,7,1,10,1
20242,1097,1176,0-1,10,3,10,1
20253,933,835,1/2-1/2,8,2,7,2
20249,1226,1233,1-0,8,2,10,3
20254,1844,1836,0-1,7,2,10,2
20258,803,849,1-0,4,1,6,2
20251,751,856,0-1,6,2,10,2
20257,1997,2027,1/2-1/2,8,2,8,3
20262,1223,1281,1-0,6,4,5,1
20260,1358,1414,0-1,9,3,7,4
20256,1526,1489,0-1,9,1,9,2
20265,1477,1476,1-0,6,2,7,1
20255,1672,1653,1-0,10,2,10,1
20263,1603,1554,1-0,8,2,7,1
20259,1099,1095,1-0,9,0,10,1
20261,982,936,0-1,10,2,10,1
20266,1274,1305,1/2-1/2,9,2,10,1
20267,1727,1708,1-0,10,1,4,1
20264,1040,1089,1-0,10,2,6,3
20271,1305,1281,1-0,10,2,10,1
20269,1633,1672,0-1,9,2,7,2
20270,1998,2007,1/2-1/2,10,1,6,2
20268,1817,1846,0-1,10,3,10,2
20273,1697,1654,1-0,7,1,9,2
20272,1862,1903,0-1,7,1,8,0
20277,1628,1628,0-1,6,1,5,1
20275,1846,1711,0-1,7,2,7,1
20276,976,1063,1-0,10,2,10,3
20274,1839,1864,1-0,9,2,4,2
20278,1845,1866,1/2-1/2,7,1,8,1
20279,1810,1852,1-0,10,3,10,1
20280,1904,1762,1-0,9,1,7,1
20287,1961,1917,0-1,8,2,6,1
20283,1568,1386,0-1,5,1,8,1
20286,1524,1579,1-0,10,2,9,3
20282,2159,2039,1-0,9,0,8,1
20291,1512,1503,1-0,8,2,6,3
20285,1329,1289,0-1,8,2,9,2
20281,877,841,0-1,10,0,10,2
20288,1500,1671,0-1,9,1,10,1
20284,1640,1637,1-0,10,0,10,1
20289,1613,1673,0-1,6,2,8,0
20294,1873,1871,0-1,7,2,5,2
20290,2061,2106,1-0,10,2,10,2
20297,2237,2222,1-0,9,2,5,1
20293,1626,1615,0-1,8,2,10,0
20301,1004,988,0-1,6,2,8,3
20292,2143,1951,1-0,9,2,9,2
20295,2151,2190,0-1,6,1,10,1
20302,1919,1914,1-0,9,3,4,2
20299,1836,1786,0-1,10,2,6,1
20296,1417,1380,1-0,10,2,7,2
20308,1588,1606,1-0,9,2,8,3
20300,1407,1442,1-0,7,3,8,2
20307,1387,1369,1-0,4,2,5,0
20305,1276,1293,1-0,9,3,8,3
20303,1710,1675,0-1,6,3,9,2
20309,1795,1787,0-1,6,1,7,2
20304,1856,1846,1-0,10,2,10,1
20313,1235,1274,1-0,7,3,6,1
20298,1129,1217,0-1,8,2,9,1
20315,1902,1892,0-1,7,1,6,3
20310,1558,1630,1-0,8,2,10,2
20312,860,619,1-0,10,2,4,2
20317,2047,2002,1-0,6,3,5,2
20316,1513,1467,1-0,7,1,4,2
20306,2013,1901,1-0,10,2,9,1
20311,1023,966,1-0,10,2,9,4
20323,1726,1807,0-1,10,2,9,2
20314,719,828,1-0,9,1,9,1
20321,2058,2022,0-1,8,3,8,2
20320,2094,1965,1-0,10,2,4,2
20328,1585,1497,1-0,2,1,1,0
20319,1947,1912,0-1,8,1,10,3
20322,1054,1048,1-0,9,3,9,1
20318,1292,1484,1/2-1/2,7,1,9,2
20324,1490,1546,1-0,10,1,6,0
20327,2082,2054,1-0,10,1,7,2
